>> Tool, Iteration, Result GCC O2, Result CLANG O2, SEED, File-Size, Start, End, Gen-Start, Gen-End, DIFF-Start, DIFF-END, TEST1-Comp-Start, TEST1-RUN-Start, TEST1-RUN-end, TEST2-Comp-Start, TEST2-Comp-end/TEST2-RUN-Start, TEST2-RUN-end
rm: cannot remove 'res1.txt': No such file or directory
>> Csmith, 1899, checksum = D97D0962, checksum = D97D0962,  * Seed:      701755960, 210268, 23:52:43, 23:52:56, 23:52:43, 23:52:55, 23:52:55, 23:52:56, 23:52:55, 23:52:55, 23:52:55, 23:52:55, 23:52:56, 23:52:56
>> Csmith, 1900, checksum = CE86ADC8, checksum = CE86ADC8,  * Seed:      1414965844, 167735, 23:52:56, 23:53:01, 23:52:56, 23:53:00, 23:53:00, 23:53:01, 23:53:00, 23:53:01, 23:53:01, 23:53:01, 23:53:01, 23:53:01
>> Csmith, 1901, checksum = 3CDDDCD3, checksum = 3CDDDCD3,  * Seed:      3309037732, 86381, 23:53:01, 23:53:05, 23:53:01, 23:53:04, 23:53:04, 23:53:05, 23:53:04, 23:53:04, 23:53:05, 23:53:05, 23:53:05, 23:53:05
>> Csmith, 1902, , ,  * Seed:      1913277700, 208575, 23:53:05, 23:53:20, 23:53:05, 23:53:09, 23:53:09, 23:53:20, 23:53:09, 23:53:10, 23:53:20, 23:53:20, 23:53:20, 23:53:20
>> Csmith, 1903, checksum = F26F2249, checksum = F26F2249,  * Seed:      2559779828, 107771, 23:53:20, 23:53:23, 23:53:20, 23:53:22, 23:53:22, 23:53:23, 23:53:22, 23:53:23, 23:53:23, 23:53:23, 23:53:23, 23:53:23
>> Csmith, 1904, checksum = 746FBFCE, checksum = 746FBFCE,  * Seed:      3776993132, 143527, 23:53:23, 23:53:26, 23:53:23, 23:53:26, 23:53:26, 23:53:26, 23:53:26, 23:53:26, 23:53:26, 23:53:26, 23:53:26, 23:53:26
>> Csmith, 1905, checksum = 594285CC, checksum = 594285CC,  * Seed:      1767769280, 85371, 23:53:26, 23:53:29, 23:53:26, 23:53:28, 23:53:28, 23:53:29, 23:53:28, 23:53:29, 23:53:29, 23:53:29, 23:53:29, 23:53:29
>> Csmith, 1906, checksum = 260BC391, checksum = 260BC391,  * Seed:      2278643344, 190941, 23:53:29, 23:53:35, 23:53:29, 23:53:34, 23:53:34, 23:53:35, 23:53:34, 23:53:35, 23:53:35, 23:53:35, 23:53:35, 23:53:35
>> Csmith, 1907, checksum = 23828EDB, checksum = 23828EDB,  * Seed:      2801803836, 100912, 23:53:35, 23:53:39, 23:53:35, 23:53:38, 23:53:38, 23:53:39, 23:53:38, 23:53:39, 23:53:39, 23:53:39, 23:53:39, 23:53:39
>> Csmith, 1908, checksum = 5F8E986A, checksum = 5F8E986A,  * Seed:      1358441104, 57291, 23:53:39, 23:53:41, 23:53:39, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41
>> Csmith, 1909, checksum = 182EB9A1, checksum = 182EB9A1,  * Seed:      968445388, 3470, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41, 23:53:41
>> Csmith, 1910, checksum = 218325A5, checksum = 218325A5,  * Seed:      1431167148, 111256, 23:53:41, 23:53:44, 23:53:41, 23:53:43, 23:53:43, 23:53:44, 23:53:43, 23:53:44, 23:53:44, 23:53:44, 23:53:44, 23:53:44
>> Csmith, 1911, checksum = FDDB4545, checksum = FDDB4545,  * Seed:      2478590232, 142227, 23:53:44, 23:53:47, 23:53:44, 23:53:46, 23:53:46, 23:53:47, 23:53:46, 23:53:47, 23:53:47, 23:53:47, 23:53:47, 23:53:47
>> Csmith, 1912, , ,  * Seed:      511637940, 62340, 23:53:47, 23:53:58, 23:53:47, 23:53:48, 23:53:48, 23:53:58, 23:53:48, 23:53:48, 23:53:58, 23:53:58, 23:53:58, 23:53:58
>> Csmith, 1913, checksum = 2DA35B39, checksum = 2DA35B39,  * Seed:      1602046180, 3471, 23:53:58, 23:53:59, 23:53:58, 23:53:58, 23:53:58, 23:53:59, 23:53:58, 23:53:59, 23:53:59, 23:53:59, 23:53:59, 23:53:59
>> Csmith, 1914, checksum = EB59CB6B, checksum = EB59CB6B,  * Seed:      2160282280, 117107, 23:53:59, 23:54:01, 23:53:59, 23:54:01, 23:54:01, 23:54:01, 23:54:01, 23:54:01, 23:54:01, 23:54:01, 23:54:01, 23:54:01
>> Csmith, 1915, checksum = 356484BA, checksum = 356484BA,  * Seed:      2853130504, 230624, 23:54:01, 23:54:10, 23:54:01, 23:54:07, 23:54:07, 23:54:10, 23:54:07, 23:54:08, 23:54:08, 23:54:08, 23:54:10, 23:54:10
>> Csmith, 1916, checksum = 72C1B2E0, checksum = 72C1B2E0,  * Seed:      2531197300, 46995, 23:54:10, 23:54:11, 23:54:10, 23:54:10, 23:54:10, 23:54:11, 23:54:10, 23:54:10, 23:54:10, 23:54:10, 23:54:11, 23:54:11
>> Csmith, 1917, checksum = C8C1FD7B, checksum = C8C1FD7B,  * Seed:      4252582480, 241087, 23:54:11, 23:54:17, 23:54:11, 23:54:15, 23:54:15, 23:54:17, 23:54:15, 23:54:16, 23:54:16, 23:54:16, 23:54:17, 23:54:17
>> Csmith, 1918, checksum = CDB45784, checksum = CDB45784,  * Seed:      3780855352, 162643, 23:54:17, 23:54:21, 23:54:17, 23:54:20, 23:54:20, 23:54:21, 23:54:20, 23:54:21, 23:54:21, 23:54:21, 23:54:21, 23:54:21
>> Csmith, 1919, checksum = AA1C232F, checksum = AA1C232F,  * Seed:      3959697580, 116534, 23:54:21, 23:54:27, 23:54:21, 23:54:26, 23:54:26, 23:54:27, 23:54:26, 23:54:27, 23:54:27, 23:54:27, 23:54:27, 23:54:27
>> Csmith, 1920, , ,  * Seed:      3314043432, 165804, 23:54:27, 23:54:49, 23:54:27, 23:54:39, 23:54:39, 23:54:49, 23:54:39, 23:54:39, 23:54:49, 23:54:49, 23:54:49, 23:54:49
>> Csmith, 1921, checksum = 0, checksum = 0,  * Seed:      157310376, 2323, 23:54:49, 23:54:50, 23:54:49, 23:54:49, 23:54:49, 23:54:50, 23:54:49, 23:54:49, 23:54:49, 23:54:49, 23:54:50, 23:54:50
>> Csmith, 1922, checksum = F0087A3B, checksum = F0087A3B,  * Seed:      688016376, 148558, 23:54:50, 23:54:53, 23:54:50, 23:54:52, 23:54:52, 23:54:53, 23:54:52, 23:54:53, 23:54:53, 23:54:53, 23:54:53, 23:54:53
>> Csmith, 1923, , ,  * Seed:      3176369880, 58310, 23:54:53, 23:55:04, 23:54:53, 23:54:53, 23:54:53, 23:55:04, 23:54:53, 23:54:54, 23:55:04, 23:55:04, 23:55:04, 23:55:04
>> Csmith, 1924, , ,  * Seed:      3690034600, 158314, 23:55:04, 23:55:19, 23:55:04, 23:55:08, 23:55:08, 23:55:19, 23:55:08, 23:55:09, 23:55:19, 23:55:19, 23:55:19, 23:55:19
>> Csmith, 1925, checksum = 832EF835, checksum = 832EF835,  * Seed:      14210392, 209249, 23:55:19, 23:55:23, 23:55:19, 23:55:22, 23:55:22, 23:55:23, 23:55:22, 23:55:23, 23:55:23, 23:55:23, 23:55:23, 23:55:23
>> Csmith, 1926, checksum = 2BD19F64, checksum = 2BD19F64,  * Seed:      3346748336, 365475, 23:55:23, 23:55:32, 23:55:23, 23:55:30, 23:55:30, 23:55:32, 23:55:30, 23:55:31, 23:55:31, 23:55:31, 23:55:32, 23:55:32
>> Csmith, 1927, checksum = FE2030DA, checksum = FE2030DA,  * Seed:      3213276312, 92597, 23:55:32, 23:55:35, 23:55:32, 23:55:35, 23:55:35, 23:55:35, 23:55:35, 23:55:35, 23:55:35, 23:55:35, 23:55:35, 23:55:35
>> Csmith, 1928, checksum = 3E759263, checksum = 3E759263,  * Seed:      1713464280, 154741, 23:55:35, 23:55:39, 23:55:35, 23:55:38, 23:55:38, 23:55:39, 23:55:38, 23:55:38, 23:55:38, 23:55:38, 23:55:39, 23:55:39
>> Csmith, 1929, , ,  * Seed:      185153228, 214671, 23:55:39, 23:55:53, 23:55:39, 23:55:42, 23:55:42, 23:55:53, 23:55:42, 23:55:42, 23:55:53, 23:55:53, 23:55:53, 23:55:53
>> Csmith, 1930, checksum = CE56BA0, checksum = CE56BA0,  * Seed:      2260616332, 137487, 23:55:53, 23:55:58, 23:55:53, 23:55:56, 23:55:56, 23:55:58, 23:55:56, 23:55:57, 23:55:57, 23:55:57, 23:55:58, 23:55:58
>> Csmith, 1931, , ,  * Seed:      3508582200, 120180, 23:55:58, 23:56:15, 23:55:58, 23:56:04, 23:56:04, 23:56:15, 23:56:04, 23:56:05, 23:56:15, 23:56:15, 23:56:15, 23:56:15
>> Csmith, 1932, checksum = D0E05C2E, checksum = D0E05C2E,  * Seed:      4233835772, 113899, 23:56:15, 23:56:17, 23:56:15, 23:56:16, 23:56:16, 23:56:17, 23:56:16, 23:56:17, 23:56:17, 23:56:17, 23:56:17, 23:56:17
>> Csmith, 1933, checksum = BFB29A6E, checksum = BFB29A6E,  * Seed:      4074331596, 464124, 23:56:17, 23:56:27, 23:56:17, 23:56:26, 23:56:26, 23:56:27, 23:56:26, 23:56:26, 23:56:26, 23:56:26, 23:56:27, 23:56:27
>> Csmith, 1934, checksum = 27CCDB35, checksum = 27CCDB35,  * Seed:      1972765756, 156655, 23:56:27, 23:56:30, 23:56:27, 23:56:29, 23:56:29, 23:56:30, 23:56:29, 23:56:29, 23:56:29, 23:56:29, 23:56:30, 23:56:30
>> Csmith, 1935, checksum = 823F0D73, checksum = 823F0D73,  * Seed:      3516416980, 195859, 23:56:30, 23:56:35, 23:56:30, 23:56:34, 23:56:34, 23:56:35, 23:56:34, 23:56:34, 23:56:34, 23:56:34, 23:56:35, 23:56:35
>> Csmith, 1936, checksum = 41057FD6, checksum = 41057FD6,  * Seed:      366697552, 267396, 23:56:35, 23:56:43, 23:56:35, 23:56:41, 23:56:41, 23:56:43, 23:56:41, 23:56:42, 23:56:42, 23:56:42, 23:56:43, 23:56:43
>> Csmith, 1937, , ,  * Seed:      164787788, 81868, 23:56:43, 23:56:55, 23:56:43, 23:56:44, 23:56:44, 23:56:55, 23:56:44, 23:56:45, 23:56:55, 23:56:55, 23:56:55, 23:56:55
>> Csmith, 1938, checksum = 86C333CF, checksum = 86C333CF,  * Seed:      1937727128, 134427, 23:56:55, 23:56:58, 23:56:55, 23:56:58, 23:56:58, 23:56:58, 23:56:58, 23:56:58, 23:56:58, 23:56:58, 23:56:58, 23:56:58
>> Csmith, 1939, checksum = AC7C42B4, checksum = AC7C42B4,  * Seed:      478270076, 105817, 23:56:58, 23:57:00, 23:56:58, 23:57:00, 23:57:00, 23:57:00, 23:57:00, 23:57:00, 23:57:00, 23:57:00, 23:57:00, 23:57:00
>> Csmith, 1940, checksum = A3ED1D80, checksum = A3ED1D80,  * Seed:      546286640, 101511, 23:57:00, 23:57:04, 23:57:00, 23:57:03, 23:57:03, 23:57:04, 23:57:03, 23:57:03, 23:57:03, 23:57:03, 23:57:04, 23:57:04
>> Csmith, 1941, checksum = 46EE30FA, checksum = 46EE30FA,  * Seed:      3140229764, 152118, 23:57:04, 23:57:07, 23:57:04, 23:57:06, 23:57:06, 23:57:07, 23:57:06, 23:57:06, 23:57:06, 23:57:06, 23:57:07, 23:57:07
>> Csmith, 1942, checksum = 5694096F, checksum = 5694096F,  * Seed:      4088251588, 49933, 23:57:07, 23:57:09, 23:57:07, 23:57:08, 23:57:08, 23:57:09, 23:57:08, 23:57:09, 23:57:09, 23:57:09, 23:57:09, 23:57:09
>> Csmith, 1943, checksum = E3DB8A85, checksum = E3DB8A85,  * Seed:      149163216, 97079, 23:57:09, 23:57:11, 23:57:09, 23:57:11, 23:57:11, 23:57:11, 23:57:11, 23:57:11, 23:57:11, 23:57:11, 23:57:11, 23:57:11
>> Csmith, 1944, checksum = 83A640DF, checksum = 83A640DF,  * Seed:      936570400, 167124, 23:57:11, 23:57:16, 23:57:11, 23:57:15, 23:57:15, 23:57:16, 23:57:15, 23:57:16, 23:57:16, 23:57:16, 23:57:16, 23:57:16
>> Csmith, 1945, checksum = 4B0B4740, checksum = 4B0B4740,  * Seed:      2362224028, 91331, 23:57:16, 23:57:20, 23:57:16, 23:57:19, 23:57:19, 23:57:20, 23:57:19, 23:57:20, 23:57:20, 23:57:20, 23:57:20, 23:57:20
>> Csmith, 1946, checksum = 71AD9C6F, checksum = 71AD9C6F,  * Seed:      706180056, 146772, 23:57:20, 23:57:23, 23:57:20, 23:57:21, 23:57:21, 23:57:23, 23:57:21, 23:57:22, 23:57:22, 23:57:22, 23:57:23, 23:57:23
>> Csmith, 1947, checksum = 3490E6C2, checksum = 3490E6C2,  * Seed:      2254371760, 69929, 23:57:23, 23:57:25, 23:57:23, 23:57:24, 23:57:24, 23:57:25, 23:57:24, 23:57:25, 23:57:25, 23:57:25, 23:57:25, 23:57:25
>> Csmith, 1948, checksum = D0BEABD9, checksum = D0BEABD9,  * Seed:      1998888424, 181594, 23:57:25, 23:57:30, 23:57:25, 23:57:29, 23:57:29, 23:57:30, 23:57:29, 23:57:30, 23:57:30, 23:57:30, 23:57:30, 23:57:30
>> Csmith, 1949, , ,  * Seed:      4247076212, 170021, 23:57:30, 23:57:45, 23:57:30, 23:57:35, 23:57:35, 23:57:45, 23:57:35, 23:57:35, 23:57:45, 23:57:45, 23:57:45, 23:57:45
>> Csmith, 1950, checksum = 3EC59DC2, checksum = 3EC59DC2,  * Seed:      4081680140, 93941, 23:57:45, 23:57:48, 23:57:45, 23:57:47, 23:57:47, 23:57:48, 23:57:47, 23:57:48, 23:57:48, 23:57:48, 23:57:48, 23:57:48
>> Csmith, 1951, checksum = 7E4B4DC3, checksum = 7E4B4DC3,  * Seed:      1030985728, 176394, 23:57:48, 23:57:52, 23:57:48, 23:57:51, 23:57:51, 23:57:52, 23:57:51, 23:57:52, 23:57:52, 23:57:52, 23:57:52, 23:57:52
>> Csmith, 1952, , ,  * Seed:      4275246092, 247683, 23:57:52, 23:58:09, 23:57:52, 23:57:58, 23:57:58, 23:58:09, 23:57:58, 23:57:59, 23:58:09, 23:58:09, 23:58:09, 23:58:09
>> Csmith, 1953, checksum = FBEF3F16, checksum = FBEF3F16,  * Seed:      4123575184, 187254, 23:58:09, 23:58:12, 23:58:09, 23:58:11, 23:58:11, 23:58:12, 23:58:11, 23:58:12, 23:58:12, 23:58:12, 23:58:12, 23:58:12
>> Csmith, 1954, checksum = 45709AB8, checksum = 45709AB8,  * Seed:      2342941992, 315078, 23:58:12, 23:58:24, 23:58:12, 23:58:20, 23:58:20, 23:58:24, 23:58:20, 23:58:21, 23:58:21, 23:58:21, 23:58:24, 23:58:24
>> Csmith, 1955, checksum = E94E9BCC, checksum = E94E9BCC,  * Seed:      3785458892, 195989, 23:58:24, 23:58:29, 23:58:24, 23:58:28, 23:58:28, 23:58:29, 23:58:28, 23:58:28, 23:58:28, 23:58:28, 23:58:29, 23:58:29
>> Csmith, 1956, checksum = 12044F3C, checksum = 12044F3C,  * Seed:      913769004, 3786, 23:58:29, 23:58:29, 23:58:29, 23:58:29, 23:58:29, 23:58:29, 23:58:29, 23:58:29, 23:58:29, 23:58:29, 23:58:29, 23:58:29
>> Csmith, 1957, checksum = D265886, checksum = D265886,  * Seed:      1441460564, 66751, 23:58:29, 23:58:30, 23:58:29, 23:58:29, 23:58:29, 23:58:30, 23:58:29, 23:58:30, 23:58:30, 23:58:30, 23:58:30, 23:58:30
>> Csmith, 1958, checksum = 3E7C4B4, checksum = 3E7C4B4,  * Seed:      3289557444, 210792, 23:58:30, 23:58:45, 23:58:30, 23:58:43, 23:58:43, 23:58:45, 23:58:43, 23:58:44, 23:58:44, 23:58:44, 23:58:45, 23:58:45
>> Csmith, 1959, checksum = D2C97967, checksum = D2C97967,  * Seed:      3145321952, 279816, 23:58:45, 23:58:52, 23:58:45, 23:58:49, 23:58:49, 23:58:52, 23:58:49, 23:58:50, 23:58:50, 23:58:50, 23:58:52, 23:58:52
>> Csmith, 1960, checksum = BC58822F, checksum = BC58822F,  * Seed:      3652199984, 237453, 23:58:52, 23:59:01, 23:58:52, 23:58:58, 23:58:58, 23:59:01, 23:58:58, 23:58:59, 23:58:59, 23:58:59, 23:59:01, 23:59:01
>> Csmith, 1961, checksum = 3B276D9F, checksum = 3B276D9F,  * Seed:      428072364, 194561, 23:59:01, 23:59:06, 23:59:01, 23:59:05, 23:59:05, 23:59:06, 23:59:05, 23:59:05, 23:59:05, 23:59:05, 23:59:06, 23:59:06
>> Csmith, 1962, checksum = E296203C, checksum = E296203C,  * Seed:      2326395552, 217623, 23:59:06, 23:59:11, 23:59:06, 23:59:10, 23:59:10, 23:59:11, 23:59:10, 23:59:10, 23:59:10, 23:59:10, 23:59:11, 23:59:11
>> Csmith, 1963, checksum = DE041FCB, checksum = DE041FCB,  * Seed:      4211807420, 132561, 23:59:11, 23:59:17, 23:59:11, 23:59:16, 23:59:16, 23:59:17, 23:59:16, 23:59:16, 23:59:16, 23:59:16, 23:59:17, 23:59:17
>> Csmith, 1964, , ,  * Seed:      2752730532, 214457, 23:59:17, 23:59:32, 23:59:17, 23:59:21, 23:59:21, 23:59:32, 23:59:21, 23:59:22, 23:59:32, 23:59:32, 23:59:32, 23:59:32
>> Csmith, 1965, checksum = 41235A04, checksum = 41235A04,  * Seed:      2647406880, 107358, 23:59:32, 23:59:35, 23:59:32, 23:59:34, 23:59:34, 23:59:35, 23:59:34, 23:59:35, 23:59:35, 23:59:35, 23:59:35, 23:59:35
>> Csmith, 1966, checksum = 4CE05815, checksum = 4CE05815,  * Seed:      403138728, 131681, 23:59:35, 23:59:37, 23:59:35, 23:59:36, 23:59:36, 23:59:37, 23:59:36, 23:59:37, 23:59:37, 23:59:37, 23:59:37, 23:59:37
>> Csmith, 1967, checksum = 6A595536, checksum = 6A595536,  * Seed:      4236515168, 169302, 23:59:37, 23:59:40, 23:59:37, 23:59:39, 23:59:39, 23:59:40, 23:59:39, 23:59:39, 23:59:39, 23:59:39, 23:59:40, 23:59:40
>> Csmith, 1968, checksum = E6184BD4, checksum = E6184BD4,  * Seed:      1014882976, 6054, 23:59:40, 23:59:40, 23:59:40, 23:59:40, 23:59:40, 23:59:40, 23:59:40, 23:59:40, 23:59:40, 23:59:40, 23:59:40, 23:59:40
>> Csmith, 1969, checksum = 4E3DE91C, checksum = 4E3DE91C,  * Seed:      1545192256, 149385, 23:59:40, 23:59:44, 23:59:40, 23:59:43, 23:59:43, 23:59:44, 23:59:43, 23:59:44, 23:59:44, 23:59:44, 23:59:44, 23:59:44
>> Csmith, 1970, checksum = FAE4E36B, checksum = FAE4E36B,  * Seed:      1179374684, 4584, 23:59:44, 23:59:44, 23:59:44, 23:59:44, 23:59:44, 23:59:44, 23:59:44, 23:59:44, 23:59:44, 23:59:44, 23:59:44, 23:59:44
>> Csmith, 1971, checksum = 5858D5BF, checksum = 5858D5BF,  * Seed:      1683376864, 150402, 23:59:44, 23:59:49, 23:59:44, 23:59:48, 23:59:48, 23:59:49, 23:59:48, 23:59:48, 23:59:48, 23:59:48, 23:59:49, 23:59:49
>> Csmith, 1972, checksum = BDA63A27, checksum = BDA63A27,  * Seed:      1945008772, 126465, 23:59:49, 23:59:52, 23:59:49, 23:59:51, 23:59:51, 23:59:52, 23:59:51, 23:59:52, 23:59:52, 23:59:52, 23:59:52, 23:59:52
>> Csmith, 1973, checksum = 8AAD0492, checksum = 8AAD0492,  * Seed:      704049540, 2295, 23:59:52, 23:59:53, 23:59:52, 23:59:52, 23:59:52, 23:59:53, 23:59:52, 23:59:52, 23:59:52, 23:59:52, 23:59:53, 23:59:53
>> Csmith, 1974, checksum = C2BAEB27, checksum = C2BAEB27,  * Seed:      1157313040, 148744, 23:59:53, 23:59:57, 23:59:53, 23:59:56, 23:59:56, 23:59:57, 23:59:56, 23:59:57, 23:59:57, 23:59:57, 23:59:57, 23:59:57
>> Csmith, 1975, checksum = 706A09B6, checksum = 706A09B6,  * Seed:      2130372868, 3412, 23:59:57, 23:59:58, 23:59:57, 23:59:57, 23:59:57, 23:59:58, 23:59:57, 23:59:57, 23:59:58, 23:59:58, 23:59:58, 23:59:58
>> Csmith, 1976, checksum = 680A3D9C, checksum = 680A3D9C,  * Seed:      2586948108, 116356, 23:59:58, 00:00:01, 23:59:58, 00:00:00, 00:00:00, 00:00:01, 00:00:00, 00:00:00, 00:00:00, 00:00:00, 00:00:01, 00:00:01
>> Csmith, 1977, checksum = 91529110, checksum = 91529110,  * Seed:      4152645072, 94116, 00:00:01, 00:00:06, 00:00:01, 00:00:04, 00:00:04, 00:00:06, 00:00:04, 00:00:05, 00:00:05, 00:00:05, 00:00:06, 00:00:06
>> Csmith, 1978, , ,  * Seed:      2978447764, 96903, 00:00:06, 00:00:19, 00:00:06, 00:00:08, 00:00:08, 00:00:19, 00:00:08, 00:00:09, 00:00:19, 00:00:19, 00:00:19, 00:00:19
>> Csmith, 1979, , ,  * Seed:      2402149888, 114984, 00:00:19, 00:00:31, 00:00:19, 00:00:21, 00:00:21, 00:00:31, 00:00:21, 00:00:21, 00:00:31, 00:00:31, 00:00:31, 00:00:31
>> Csmith, 1980, checksum = 864A9536, checksum = 864A9536,  * Seed:      1488019132, 212287, 00:00:31, 00:00:39, 00:00:31, 00:00:38, 00:00:38, 00:00:39, 00:00:38, 00:00:39, 00:00:39, 00:00:39, 00:00:39, 00:00:39
>> Csmith, 1981, checksum = D0B1E489, checksum = D0B1E489,  * Seed:      375461668, 195978, 00:00:39, 00:00:52, 00:00:39, 00:00:50, 00:00:50, 00:00:52, 00:00:50, 00:00:51, 00:00:51, 00:00:51, 00:00:52, 00:00:52
>> Csmith, 1982, checksum = 4E708481, checksum = 4E708481,  * Seed:      3848577548, 142474, 00:00:52, 00:00:59, 00:00:52, 00:00:56, 00:00:56, 00:00:59, 00:00:56, 00:00:57, 00:00:57, 00:00:57, 00:00:59, 00:00:59
>> Csmith, 1983, checksum = 12EED188, checksum = 12EED188,  * Seed:      213450404, 203069, 00:00:59, 00:01:12, 00:00:59, 00:01:10, 00:01:10, 00:01:12, 00:01:10, 00:01:12, 00:01:12, 00:01:12, 00:01:12, 00:01:12
>> Csmith, 1984, checksum = 26778FC8, checksum = 26778FC8,  * Seed:      1954210988, 86335, 00:01:12, 00:01:14, 00:01:12, 00:01:13, 00:01:13, 00:01:14, 00:01:13, 00:01:13, 00:01:13, 00:01:13, 00:01:14, 00:01:14
>> Csmith, 1985, checksum = 1E9BA1E0, checksum = 1E9BA1E0,  * Seed:      682036512, 138855, 00:01:14, 00:01:19, 00:01:14, 00:01:17, 00:01:17, 00:01:19, 00:01:17, 00:01:18, 00:01:18, 00:01:18, 00:01:19, 00:01:19
>> Csmith, 1986, checksum = 4F988474, checksum = 4F988474,  * Seed:      1337064800, 8317, 00:01:19, 00:01:20, 00:01:19, 00:01:19, 00:01:19, 00:01:20, 00:01:19, 00:01:19, 00:01:19, 00:01:19, 00:01:20, 00:01:20
>> Csmith, 1987, checksum = 727DC0F8, checksum = 727DC0F8,  * Seed:      3834182360, 181883, 00:01:20, 00:01:26, 00:01:20, 00:01:23, 00:01:23, 00:01:26, 00:01:23, 00:01:24, 00:01:24, 00:01:24, 00:01:26, 00:01:26
>> Csmith, 1988, checksum = 8F3699D6, checksum = 8F3699D6,  * Seed:      3607446012, 229818, 00:01:26, 00:01:38, 00:01:26, 00:01:37, 00:01:37, 00:01:38, 00:01:37, 00:01:38, 00:01:38, 00:01:38, 00:01:38, 00:01:38
>> Csmith, 1989, checksum = A988DFF7, checksum = A988DFF7,  * Seed:      2484388856, 2384, 00:01:38, 00:01:39, 00:01:38, 00:01:38, 00:01:38, 00:01:39, 00:01:38, 00:01:39, 00:01:39, 00:01:39, 00:01:39, 00:01:39
>> Csmith, 1990, checksum = 583268C6, checksum = 583268C6,  * Seed:      64311840, 181639, 00:01:39, 00:01:53, 00:01:39, 00:01:52, 00:01:52, 00:01:53, 00:01:52, 00:01:53, 00:01:53, 00:01:53, 00:01:53, 00:01:53
>> Csmith, 1991, checksum = 82FAB7A6, checksum = 82FAB7A6,  * Seed:      1840593984, 89136, 00:01:53, 00:01:56, 00:01:53, 00:01:55, 00:01:55, 00:01:56, 00:01:55, 00:01:55, 00:01:55, 00:01:55, 00:01:56, 00:01:56
>> Csmith, 1992, checksum = D4767FFC, checksum = D4767FFC,  * Seed:      2439106828, 3357, 00:01:56, 00:01:56, 00:01:56, 00:01:56, 00:01:56, 00:01:56, 00:01:56, 00:01:56, 00:01:56, 00:01:56, 00:01:56, 00:01:56
>> Csmith, 1993, checksum = FB4928BE, checksum = FB4928BE,  * Seed:      3823324008, 130197, 00:01:56, 00:02:00, 00:01:56, 00:01:58, 00:01:58, 00:02:00, 00:01:58, 00:01:59, 00:01:59, 00:01:59, 00:02:00, 00:02:00
>> Csmith, 1994, checksum = 468FB07D, checksum = 468FB07D,  * Seed:      2597433236, 112253, 00:02:00, 00:02:09, 00:02:00, 00:02:07, 00:02:07, 00:02:09, 00:02:07, 00:02:08, 00:02:08, 00:02:08, 00:02:09, 00:02:09
>> Csmith, 1995, checksum = 9CB36BA5, checksum = 9CB36BA5,  * Seed:      2626754912, 43030, 00:02:09, 00:02:09, 00:02:09, 00:02:09, 00:02:09, 00:02:09, 00:02:09, 00:02:09, 00:02:09, 00:02:09, 00:02:09, 00:02:09
>> Csmith, 1996, checksum = 2333D309, checksum = 2333D309,  * Seed:      75712256, 60786, 00:02:09, 00:02:11, 00:02:09, 00:02:10, 00:02:10, 00:02:11, 00:02:10, 00:02:10, 00:02:10, 00:02:10, 00:02:11, 00:02:11
>> Csmith, 1997, checksum = A7EB0FB0, checksum = A7EB0FB0,  * Seed:      3114234356, 207132, 00:02:11, 00:02:17, 00:02:11, 00:02:16, 00:02:16, 00:02:17, 00:02:16, 00:02:16, 00:02:16, 00:02:16, 00:02:17, 00:02:17
>> Csmith, 1998, checksum = 2144DF1C, checksum = 2144DF1C,  * Seed:      1912692248, 3048, 00:02:17, 00:02:17, 00:02:17, 00:02:17, 00:02:17, 00:02:17, 00:02:17, 00:02:17, 00:02:17, 00:02:17, 00:02:17, 00:02:17
>> Csmith, 1999, checksum = 5DFFEE37, checksum = 5DFFEE37,  * Seed:      3200954668, 2494, 00:02:17, 00:02:18, 00:02:17, 00:02:18, 00:02:18, 00:02:18, 00:02:18, 00:02:18, 00:02:18, 00:02:18, 00:02:18, 00:02:18
>> Csmith, 2000, checksum = C3B62CD3, checksum = C3B62CD3,  * Seed:      3982400048, 40770, 00:02:18, 00:02:19, 00:02:18, 00:02:18, 00:02:18, 00:02:19, 00:02:18, 00:02:19, 00:02:19, 00:02:19, 00:02:19, 00:02:19
>> Csmith, 2001, checksum = 48F29DB5, checksum = 48F29DB5,  * Seed:      2182350832, 51874, 00:02:19, 00:02:22, 00:02:19, 00:02:20, 00:02:20, 00:02:22, 00:02:20, 00:02:21, 00:02:21, 00:02:21, 00:02:22, 00:02:22
>> Csmith, 2002, checksum = 7BEB98E9, checksum = 7BEB98E9,  * Seed:      4127866136, 241157, 00:02:22, 00:02:33, 00:02:22, 00:02:31, 00:02:31, 00:02:33, 00:02:31, 00:02:32, 00:02:32, 00:02:32, 00:02:33, 00:02:33
>> Csmith, 2003, checksum = B8FD3089, checksum = B8FD3089,  * Seed:      3522871796, 124347, 00:02:33, 00:02:35, 00:02:33, 00:02:34, 00:02:34, 00:02:35, 00:02:34, 00:02:34, 00:02:34, 00:02:34, 00:02:35, 00:02:35
