>> Tool, Iteration, Result GCC O2, Result CLANG O2, SEED, File-Size, Start, End, Gen-Start, Gen-End, DIFF-Start, DIFF-END, TEST1-Comp-Start, TEST1-RUN-Start, TEST1-RUN-end, TEST2-Comp-Start, TEST2-Comp-end/TEST2-RUN-Start, TEST2-RUN-end, Valid?
>> Csmith, 1, checksum = 9D3088AB, checksum = 9D3088AB,  * Seed:      1481254803, 164032, 21:07:46, 21:07:50, 21:07:46, 21:07:49, 21:07:49, 21:07:50, 21:07:49, 21:07:49, 21:07:49, 21:07:49, 21:07:50, 21:07:50, 1
>> Csmith, 2, , ,  * Seed:      87687417, 142736, 21:07:50, 21:09:51, 21:07:50, 21:07:51, 21:07:51, 21:09:51, 21:07:51, 21:07:51, 21:09:51, 21:09:51, 21:09:51, 21:09:51, 0
>> Csmith, 3, checksum = AFDCCF1A, checksum = AFDCCF1A,  * Seed:      333824498, 92401, 21:09:51, 21:09:54, 21:09:51, 21:09:53, 21:09:53, 21:09:54, 21:09:53, 21:09:54, 21:09:54, 21:09:54, 21:09:54, 21:09:54, 1
>> Csmith, 4, checksum = 12DF696D, checksum = 12DF696D,  * Seed:      3707985064, 187639, 21:09:54, 21:09:58, 21:09:54, 21:09:57, 21:09:57, 21:09:58, 21:09:57, 21:09:57, 21:09:57, 21:09:57, 21:09:58, 21:09:58, 1
>> Csmith, 5, checksum = 770D1C3F, checksum = 770D1C3F,  * Seed:      2387090635, 295508, 21:09:58, 21:10:04, 21:09:58, 21:10:02, 21:10:02, 21:10:04, 21:10:02, 21:10:03, 21:10:03, 21:10:03, 21:10:04, 21:10:04, 1
>> Csmith, 6, checksum = F9268003, checksum = F9268003,  * Seed:      4277940819, 116440, 21:10:04, 21:10:06, 21:10:04, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 1
>> Csmith, 7, checksum = 0, checksum = 0,  * Seed:      1331478346, 2341, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 21:10:06, 1
>> Csmith, 8, checksum = FA3E1FC1, checksum = FA3E1FC1,  * Seed:      1902303727, 186716, 21:10:06, 21:10:12, 21:10:06, 21:10:11, 21:10:11, 21:10:12, 21:10:11, 21:10:12, 21:10:12, 21:10:12, 21:10:12, 21:10:12, 1
>> Csmith, 9, checksum = 2720082A, checksum = 2720082A,  * Seed:      1919452998, 51410, 21:10:12, 21:10:13, 21:10:12, 21:10:13, 21:10:13, 21:10:13, 21:10:13, 21:10:13, 21:10:13, 21:10:13, 21:10:13, 21:10:13, 1
>> Csmith, 10, checksum = DE6A4E60, checksum = DE6A4E60,  * Seed:      883228922, 210502, 21:10:13, 21:10:18, 21:10:13, 21:10:17, 21:10:17, 21:10:18, 21:10:17, 21:10:17, 21:10:17, 21:10:17, 21:10:18, 21:10:18, 1
>> Csmith, 11, checksum = 1858E8C0, checksum = 1858E8C0,  * Seed:      3309929627, 184663, 21:10:18, 21:10:22, 21:10:18, 21:10:20, 21:10:20, 21:10:22, 21:10:20, 21:10:21, 21:10:21, 21:10:21, 21:10:22, 21:10:22, 1
>> Csmith, 12, checksum = B0DEBEA7, checksum = B0DEBEA7,  * Seed:      2033368565, 118996, 21:10:22, 21:10:24, 21:10:22, 21:10:23, 21:10:23, 21:10:24, 21:10:23, 21:10:24, 21:10:24, 21:10:24, 21:10:24, 21:10:24, 1
>> Csmith, 13, checksum = 59F17C62, checksum = 59F17C62,  * Seed:      3878351896, 122584, 21:10:24, 21:10:26, 21:10:24, 21:10:25, 21:10:25, 21:10:26, 21:10:25, 21:10:26, 21:10:26, 21:10:26, 21:10:26, 21:10:26, 1
>> Csmith, 14, checksum = 8AE35F92, checksum = 8AE35F92,  * Seed:      1630585283, 80376, 21:10:26, 21:10:28, 21:10:26, 21:10:28, 21:10:28, 21:10:28, 21:10:28, 21:10:28, 21:10:28, 21:10:28, 21:10:28, 21:10:28, 1
>> Csmith, 15, checksum = 8FC3D911, checksum = 8FC3D911,  * Seed:      3839352277, 2385, 21:10:28, 21:10:29, 21:10:28, 21:10:28, 21:10:28, 21:10:29, 21:10:28, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 1
>> Csmith, 16, checksum = FC67FAD2, checksum = FC67FAD2,  * Seed:      200215710, 4706, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 21:10:29, 1
>> Csmith, 17, checksum = 1D7FB3C4, checksum = 1D7FB3C4,  * Seed:      930342462, 146516, 21:10:29, 21:10:32, 21:10:29, 21:10:31, 21:10:31, 21:10:32, 21:10:31, 21:10:31, 21:10:31, 21:10:31, 21:10:32, 21:10:32, 1
>> Csmith, 18, checksum = 7ED8C6C3, checksum = 7ED8C6C3,  * Seed:      761121175, 161949, 21:10:32, 21:10:34, 21:10:32, 21:10:33, 21:10:33, 21:10:34, 21:10:33, 21:10:34, 21:10:34, 21:10:34, 21:10:34, 21:10:34, 1
>> Csmith, 19, checksum = F7135E3B, checksum = F7135E3B,  * Seed:      2894172594, 124513, 21:10:34, 21:10:35, 21:10:34, 21:10:35, 21:10:35, 21:10:35, 21:10:35, 21:10:35, 21:10:35, 21:10:35, 21:10:35, 21:10:35, 1
>> Csmith, 20, checksum = 2648A8B5, checksum = 2648A8B5,  * Seed:      2258897366, 80102, 21:10:35, 21:10:37, 21:10:35, 21:10:36, 21:10:36, 21:10:37, 21:10:36, 21:10:37, 21:10:37, 21:10:37, 21:10:37, 21:10:37, 1
>> Csmith, 21, , ,  * Seed:      3205008967, 75897, 21:10:37, 21:12:38, 21:10:37, 21:10:37, 21:10:37, 21:12:38, 21:10:37, 21:10:37, 21:12:38, 21:12:38, 21:12:38, 21:12:38, 0
>> Csmith, 22, , ,  * Seed:      332185710, 238283, 21:12:38, 21:14:42, 21:12:38, 21:12:41, 21:12:41, 21:14:42, 21:12:41, 21:12:41, 21:14:42, 21:14:42, 21:14:42, 21:14:42, 0
>> Csmith, 23, checksum = 68CC44B3, checksum = 68CC44B3,  * Seed:      3265203106, 95838, 21:14:42, 21:14:43, 21:14:42, 21:14:42, 21:14:42, 21:14:43, 21:14:42, 21:14:43, 21:14:43, 21:14:43, 21:14:43, 21:14:43, 1
>> Csmith, 24, checksum = C91FC86F, checksum = C91FC86F,  * Seed:      3689891331, 159670, 21:14:43, 21:14:46, 21:14:43, 21:14:46, 21:14:46, 21:14:46, 21:14:46, 21:14:46, 21:14:46, 21:14:46, 21:14:46, 21:14:46, 1
>> Csmith, 25, checksum = A56D848B, checksum = A56D848B,  * Seed:      306704964, 182221, 21:14:46, 21:14:51, 21:14:46, 21:14:50, 21:14:50, 21:14:51, 21:14:50, 21:14:50, 21:14:50, 21:14:50, 21:14:51, 21:14:51, 1
>> Csmith, 26, checksum = DF84E311, checksum = DF84E311,  * Seed:      1179302904, 235815, 21:14:51, 21:14:59, 21:14:51, 21:14:58, 21:14:58, 21:14:59, 21:14:58, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 1
>> Csmith, 27, checksum = 5218BE6F, checksum = 5218BE6F,  * Seed:      3525988843, 6117, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 21:14:59, 1
>> Csmith, 28, checksum = 7D408C14, checksum = 7D408C14,  * Seed:      4253130973, 120026, 21:14:59, 21:15:02, 21:14:59, 21:15:02, 21:15:02, 21:15:02, 21:15:02, 21:15:02, 21:15:02, 21:15:02, 21:15:02, 21:15:02, 1
>> Csmith, 29, checksum = ECAEE512, checksum = ECAEE512,  * Seed:      914501176, 165947, 21:15:02, 21:15:04, 21:15:02, 21:15:04, 21:15:04, 21:15:04, 21:15:04, 21:15:04, 21:15:04, 21:15:04, 21:15:04, 21:15:04, 1
>> Csmith, 30, checksum = 7927E3C8, checksum = 7927E3C8,  * Seed:      1853591343, 105108, 21:15:04, 21:15:07, 21:15:04, 21:15:07, 21:15:07, 21:15:07, 21:15:07, 21:15:07, 21:15:07, 21:15:07, 21:15:07, 21:15:07, 1
>> Csmith, 31, , ,  * Seed:      2992869391, 321436, 21:15:07, 21:17:16, 21:15:07, 21:15:15, 21:15:15, 21:17:16, 21:15:15, 21:15:16, 21:17:16, 21:17:16, 21:17:16, 21:17:16, 0
>> Csmith, 32, checksum = F41177C3, checksum = F41177C3,  * Seed:      3801582355, 167992, 21:17:16, 21:17:20, 21:17:16, 21:17:19, 21:17:19, 21:17:20, 21:17:19, 21:17:19, 21:17:19, 21:17:19, 21:17:20, 21:17:20, 1
>> Csmith, 33, checksum = 3CD253C, checksum = 3CD253C,  * Seed:      532648747, 130078, 21:17:20, 21:17:21, 21:17:20, 21:17:21, 21:17:21, 21:17:21, 21:17:21, 21:17:21, 21:17:21, 21:17:21, 21:17:21, 21:17:21, 1
>> Csmith, 34, checksum = 9FAC551B, checksum = 9FAC551B,  * Seed:      1470827772, 170380, 21:17:21, 21:17:25, 21:17:21, 21:17:24, 21:17:24, 21:17:25, 21:17:24, 21:17:24, 21:17:24, 21:17:24, 21:17:25, 21:17:25, 1
>> Csmith, 35, checksum = 0, checksum = 0,  * Seed:      2569970101, 2327, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 1
>> Csmith, 36, checksum = 42B0F51C, checksum = 42B0F51C,  * Seed:      3166409092, 2497, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 21:17:25, 1
>> Csmith, 37, checksum = 4FFBD13F, checksum = 4FFBD13F,  * Seed:      3831708778, 166017, 21:17:25, 21:17:28, 21:17:25, 21:17:27, 21:17:27, 21:17:28, 21:17:27, 21:17:27, 21:17:27, 21:17:27, 21:17:28, 21:17:28, 1
>> Csmith, 38, checksum = 645DA22B, checksum = 645DA22B,  * Seed:      3601391354, 74654, 21:17:28, 21:17:29, 21:17:28, 21:17:28, 21:17:28, 21:17:29, 21:17:28, 21:17:29, 21:17:29, 21:17:29, 21:17:29, 21:17:29, 1
>> Csmith, 39, checksum = 187A2B22, checksum = 187A2B22,  * Seed:      2775989674, 153141, 21:17:29, 21:17:34, 21:17:29, 21:17:33, 21:17:33, 21:17:34, 21:17:33, 21:17:33, 21:17:33, 21:17:33, 21:17:34, 21:17:34, 1
>> Csmith, 40, checksum = D86709AB, checksum = D86709AB,  * Seed:      14929797, 127051, 21:17:34, 21:17:36, 21:17:34, 21:17:35, 21:17:35, 21:17:36, 21:17:35, 21:17:35, 21:17:35, 21:17:35, 21:17:36, 21:17:36, 1
>> Csmith, 41, checksum = EB1E9851, checksum = EB1E9851,  * Seed:      1131863678, 3957, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 1
>> Csmith, 42, checksum = AFCBD8FF, checksum = AFCBD8FF,  * Seed:      1869354032, 2385, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 21:17:36, 1
>> Csmith, 43, checksum = B78D2A19, checksum = B78D2A19,  * Seed:      2696105975, 193282, 21:17:36, 21:17:40, 21:17:36, 21:17:39, 21:17:39, 21:17:40, 21:17:39, 21:17:39, 21:17:39, 21:17:39, 21:17:40, 21:17:40, 1
>> Csmith, 44, checksum = 42D8EB12, checksum = 42D8EB12,  * Seed:      503449874, 216771, 21:17:40, 21:17:44, 21:17:40, 21:17:43, 21:17:43, 21:17:44, 21:17:43, 21:17:44, 21:17:44, 21:17:44, 21:17:44, 21:17:44, 1
>> Csmith, 45, , ,  * Seed:      1938713315, 210379, 21:17:44, 21:19:52, 21:17:44, 21:17:51, 21:17:51, 21:19:52, 21:17:51, 21:17:52, 21:19:52, 21:19:52, 21:19:52, 21:19:52, 0
>> Csmith, 46, checksum = 834C9EDA, checksum = 834C9EDA,  * Seed:      1452731910, 210411, 21:19:52, 21:19:55, 21:19:52, 21:19:54, 21:19:54, 21:19:55, 21:19:54, 21:19:54, 21:19:54, 21:19:54, 21:19:55, 21:19:55, 1
>> Csmith, 47, checksum = E6C1F36F, checksum = E6C1F36F,  * Seed:      1998305152, 222371, 21:19:55, 21:19:58, 21:19:55, 21:19:57, 21:19:57, 21:19:58, 21:19:57, 21:19:57, 21:19:57, 21:19:57, 21:19:58, 21:19:58, 1
>> Csmith, 48, checksum = ADF08D9, checksum = ADF08D9,  * Seed:      2474579471, 76578, 21:19:58, 21:19:59, 21:19:58, 21:19:58, 21:19:58, 21:19:59, 21:19:58, 21:19:59, 21:19:59, 21:19:59, 21:19:59, 21:19:59, 1
>> Csmith, 49, checksum = F0C7EF52, checksum = F0C7EF52,  * Seed:      892067824, 94447, 21:19:59, 21:20:00, 21:19:59, 21:19:59, 21:19:59, 21:20:00, 21:19:59, 21:20:00, 21:20:00, 21:20:00, 21:20:00, 21:20:00, 1
>> Csmith, 50, checksum = 6A0FBFC4, checksum = 6A0FBFC4,  * Seed:      580100670, 185138, 21:20:00, 21:20:04, 21:20:00, 21:20:02, 21:20:02, 21:20:04, 21:20:02, 21:20:03, 21:20:03, 21:20:03, 21:20:04, 21:20:04, 1
>> Csmith, 51, checksum = CDC87A9, checksum = CDC87A9,  * Seed:      3228243040, 122812, 21:20:04, 21:20:06, 21:20:04, 21:20:05, 21:20:05, 21:20:06, 21:20:05, 21:20:06, 21:20:06, 21:20:06, 21:20:06, 21:20:06, 1
>> Csmith, 52, checksum = EC4A62F6, checksum = EC4A62F6,  * Seed:      1843912727, 33189, 21:20:06, 21:20:07, 21:20:06, 21:20:06, 21:20:06, 21:20:07, 21:20:06, 21:20:07, 21:20:07, 21:20:07, 21:20:07, 21:20:07, 1
>> Csmith, 53, checksum = 36229C5B, checksum = 36229C5B,  * Seed:      3736003754, 97236, 21:20:07, 21:20:09, 21:20:07, 21:20:09, 21:20:09, 21:20:09, 21:20:09, 21:20:09, 21:20:09, 21:20:09, 21:20:09, 21:20:09, 1
>> Csmith, 54, , ,  * Seed:      2081332113, 175607, 21:20:09, 21:22:12, 21:20:09, 21:20:12, 21:20:12, 21:22:12, 21:20:12, 21:20:12, 21:22:12, 21:22:12, 21:22:12, 21:22:12, 0
>> Csmith, 55, checksum = 0, checksum = 0,  * Seed:      2299146517, 2328, 21:22:12, 21:22:13, 21:22:12, 21:22:12, 21:22:12, 21:22:13, 21:22:12, 21:22:12, 21:22:12, 21:22:12, 21:22:13, 21:22:13, 1
>> Csmith, 56, checksum = D23BDAD5, checksum = D23BDAD5,  * Seed:      3088981834, 131401, 21:22:13, 21:22:17, 21:22:13, 21:22:16, 21:22:16, 21:22:17, 21:22:16, 21:22:17, 21:22:17, 21:22:17, 21:22:17, 21:22:17, 1
>> Csmith, 57, checksum = 16470E08, checksum = 16470E08,  * Seed:      3757595032, 81403, 21:22:17, 21:22:18, 21:22:17, 21:22:18, 21:22:18, 21:22:18, 21:22:18, 21:22:18, 21:22:18, 21:22:18, 21:22:18, 21:22:18, 1
>> Csmith, 58, checksum = 8704ECC2, checksum = 8704ECC2,  * Seed:      2343508647, 130209, 21:22:18, 21:22:19, 21:22:18, 21:22:19, 21:22:19, 21:22:19, 21:22:19, 21:22:19, 21:22:19, 21:22:19, 21:22:19, 21:22:19, 1
>> Csmith, 59, checksum = D7D78920, checksum = D7D78920,  * Seed:      2271212684, 79754, 21:22:19, 21:22:22, 21:22:19, 21:22:21, 21:22:21, 21:22:22, 21:22:21, 21:22:22, 21:22:22, 21:22:22, 21:22:22, 21:22:22, 1
>> Csmith, 60, checksum = 3B99F6D1, checksum = 3B99F6D1,  * Seed:      915633120, 98344, 21:22:22, 21:22:24, 21:22:22, 21:22:23, 21:22:23, 21:22:24, 21:22:23, 21:22:24, 21:22:24, 21:22:24, 21:22:24, 21:22:24, 1
>> Csmith, 61, checksum = 9803B08C, checksum = 9803B08C,  * Seed:      2905927052, 65192, 21:22:24, 21:22:25, 21:22:24, 21:22:24, 21:22:24, 21:22:25, 21:22:24, 21:22:24, 21:22:24, 21:22:24, 21:22:25, 21:22:25, 1
>> Csmith, 62, checksum = 938B02A8, checksum = 938B02A8,  * Seed:      671349016, 213163, 21:22:25, 21:22:31, 21:22:25, 21:22:29, 21:22:29, 21:22:31, 21:22:29, 21:22:30, 21:22:30, 21:22:30, 21:22:31, 21:22:31, 1
>> Csmith, 63, checksum = E7DE5FBD, checksum = E7DE5FBD,  * Seed:      2859803658, 187158, 21:22:31, 21:22:34, 21:22:31, 21:22:33, 21:22:33, 21:22:34, 21:22:33, 21:22:33, 21:22:33, 21:22:33, 21:22:34, 21:22:34, 1
>> Csmith, 64, checksum = AEABCC9B, checksum = AEABCC9B,  * Seed:      1920015907, 132046, 21:22:34, 21:22:35, 21:22:34, 21:22:35, 21:22:35, 21:22:35, 21:22:35, 21:22:35, 21:22:35, 21:22:35, 21:22:35, 21:22:35, 1
>> Csmith, 65, , ,  * Seed:      2450229318, 302079, 21:22:35, 21:24:39, 21:22:35, 21:22:38, 21:22:38, 21:24:39, 21:22:38, 21:22:38, 21:24:39, 21:24:39, 21:24:39, 21:24:39, 0
>> Csmith, 66, checksum = FB2FBB64, checksum = FB2FBB64,  * Seed:      3023560225, 341834, 21:24:39, 21:24:47, 21:24:39, 21:24:44, 21:24:44, 21:24:47, 21:24:44, 21:24:45, 21:24:45, 21:24:45, 21:24:47, 21:24:47, 1
>> Csmith, 67, checksum = C94B4EFD, checksum = C94B4EFD,  * Seed:      1851342421, 76831, 21:24:47, 21:24:48, 21:24:47, 21:24:47, 21:24:47, 21:24:48, 21:24:47, 21:24:48, 21:24:48, 21:24:48, 21:24:48, 21:24:48, 1
>> Csmith, 68, checksum = A9647B1F, checksum = A9647B1F,  * Seed:      434194248, 159724, 21:24:48, 21:24:51, 21:24:48, 21:24:50, 21:24:50, 21:24:51, 21:24:50, 21:24:51, 21:24:51, 21:24:51, 21:24:51, 21:24:51, 1
>> Csmith, 69, , ,  * Seed:      1559178250, 185877, 21:24:51, 21:26:54, 21:24:51, 21:24:54, 21:24:54, 21:26:54, 21:24:54, 21:24:54, 21:26:54, 21:26:54, 21:26:54, 21:26:54, 0
>> Csmith, 70, checksum = 1C3FD171, checksum = 1C3FD171,  * Seed:      2296257065, 134685, 21:26:54, 21:26:58, 21:26:54, 21:26:57, 21:26:57, 21:26:58, 21:26:57, 21:26:58, 21:26:58, 21:26:58, 21:26:58, 21:26:58, 1
>> Csmith, 71, checksum = 61DF260A, checksum = 61DF260A,  * Seed:      1634097002, 169665, 21:26:58, 21:27:04, 21:26:58, 21:27:03, 21:27:03, 21:27:04, 21:27:03, 21:27:03, 21:27:03, 21:27:03, 21:27:04, 21:27:04, 1
>> Csmith, 72, checksum = 86FA98B0, checksum = 86FA98B0,  * Seed:      230787673, 150729, 21:27:04, 21:27:08, 21:27:04, 21:27:06, 21:27:06, 21:27:08, 21:27:06, 21:27:07, 21:27:07, 21:27:07, 21:27:08, 21:27:08, 1
>> Csmith, 73, checksum = C0A4F7D5, checksum = C0A4F7D5,  * Seed:      3407399738, 98221, 21:27:08, 21:27:09, 21:27:08, 21:27:08, 21:27:08, 21:27:09, 21:27:08, 21:27:08, 21:27:08, 21:27:08, 21:27:09, 21:27:09, 1
>> Csmith, 74, checksum = BBBE7378, checksum = BBBE7378,  * Seed:      2411324470, 252850, 21:27:09, 21:27:13, 21:27:09, 21:27:12, 21:27:12, 21:27:13, 21:27:12, 21:27:12, 21:27:12, 21:27:12, 21:27:13, 21:27:13, 1
>> Csmith, 75, , ,  * Seed:      1148081344, 179365, 21:27:13, 21:29:18, 21:27:13, 21:27:17, 21:27:17, 21:29:18, 21:27:17, 21:27:18, 21:29:18, 21:29:18, 21:29:18, 21:29:18, 0
>> Csmith, 76, checksum = D74B7A3D, checksum = D74B7A3D,  * Seed:      3230197975, 151182, 21:29:18, 21:29:20, 21:29:18, 21:29:19, 21:29:19, 21:29:20, 21:29:19, 21:29:20, 21:29:20, 21:29:20, 21:29:20, 21:29:20, 1
>> Csmith, 77, checksum = 4BFE0503, checksum = 4BFE0503,  * Seed:      1886117516, 164131, 21:29:20, 21:29:24, 21:29:20, 21:29:23, 21:29:23, 21:29:24, 21:29:23, 21:29:24, 21:29:24, 21:29:24, 21:29:24, 21:29:24, 1
>> Csmith, 78, checksum = 1CFE5F2B, checksum = 1CFE5F2B,  * Seed:      691042925, 202354, 21:29:24, 21:29:27, 21:29:24, 21:29:26, 21:29:26, 21:29:27, 21:29:26, 21:29:27, 21:29:27, 21:29:27, 21:29:27, 21:29:27, 1
>> Csmith, 79, , ,  * Seed:      300961815, 140660, 21:29:27, 21:31:29, 21:29:27, 21:29:28, 21:29:28, 21:31:29, 21:29:28, 21:29:29, 21:31:29, 21:31:29, 21:31:29, 21:31:29, 0
>> Csmith, 80, checksum = 6B6C7EDB, checksum = 6B6C7EDB,  * Seed:      2694130796, 254724, 21:31:29, 21:31:34, 21:31:29, 21:31:32, 21:31:32, 21:31:34, 21:31:32, 21:31:33, 21:31:33, 21:31:33, 21:31:34, 21:31:34, 1
>> Csmith, 81, checksum = 3E77072, checksum = 3E77072,  * Seed:      2695633250, 3181, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 1
>> Csmith, 82, checksum = F2A1C4A9, checksum = F2A1C4A9,  * Seed:      3613511297, 3198, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 21:31:34, 1
>> Csmith, 83, checksum = 39B67DCB, checksum = 39B67DCB,  * Seed:      166049890, 270631, 21:31:34, 21:31:40, 21:31:34, 21:31:38, 21:31:38, 21:31:40, 21:31:38, 21:31:39, 21:31:39, 21:31:39, 21:31:40, 21:31:40, 1
>> Csmith, 84, checksum = CAEF9810, checksum = CAEF9810,  * Seed:      4134578962, 84580, 21:31:40, 21:31:41, 21:31:40, 21:31:41, 21:31:41, 21:31:41, 21:31:41, 21:31:41, 21:31:41, 21:31:41, 21:31:41, 21:31:41, 1
>> Csmith, 85, checksum = 64CD17F4, checksum = 64CD17F4,  * Seed:      4108751361, 51148, 21:31:41, 21:31:42, 21:31:41, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 1
>> Csmith, 86, checksum = C50A6AAB, checksum = C50A6AAB,  * Seed:      1865772017, 164410, 21:31:42, 21:31:44, 21:31:42, 21:31:44, 21:31:44, 21:31:44, 21:31:44, 21:31:44, 21:31:44, 21:31:44, 21:31:44, 21:31:44, 1
>> Csmith, 87, checksum = 51E023E6, checksum = 51E023E6,  * Seed:      575825166, 214805, 21:31:44, 21:31:48, 21:31:44, 21:31:47, 21:31:47, 21:31:48, 21:31:47, 21:31:48, 21:31:48, 21:31:48, 21:31:48, 21:31:48, 1
>> Csmith, 88, checksum = 1561EABA, checksum = 1561EABA,  * Seed:      3230997061, 168699, 21:31:48, 21:31:55, 21:31:48, 21:31:53, 21:31:53, 21:31:55, 21:31:53, 21:31:54, 21:31:54, 21:31:54, 21:31:55, 21:31:55, 1
>> Csmith, 89, checksum = 21C7E9DA, checksum = 21C7E9DA,  * Seed:      1154947604, 150525, 21:31:55, 21:32:01, 21:31:55, 21:32:01, 21:32:01, 21:32:01, 21:32:01, 21:32:01, 21:32:01, 21:32:01, 21:32:01, 21:32:01, 1
>> Csmith, 90, checksum = 88C1B41B, checksum = 88C1B41B,  * Seed:      3980446657, 176001, 21:32:01, 21:32:06, 21:32:01, 21:32:05, 21:32:05, 21:32:06, 21:32:05, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 1
>> Csmith, 91, checksum = BC03709B, checksum = BC03709B,  * Seed:      1977007248, 4937, 21:32:06, 21:32:07, 21:32:06, 21:32:06, 21:32:06, 21:32:07, 21:32:06, 21:32:07, 21:32:07, 21:32:07, 21:32:07, 21:32:07, 1
>> Csmith, 92, checksum = D99088EE, checksum = D99088EE,  * Seed:      2736880956, 95532, 21:32:07, 21:32:10, 21:32:07, 21:32:09, 21:32:09, 21:32:10, 21:32:09, 21:32:09, 21:32:09, 21:32:09, 21:32:10, 21:32:10, 1
>> Csmith, 93, checksum = DAD83051, checksum = DAD83051,  * Seed:      3285618655, 98131, 21:32:10, 21:32:12, 21:32:10, 21:32:11, 21:32:11, 21:32:12, 21:32:11, 21:32:12, 21:32:12, 21:32:12, 21:32:12, 21:32:12, 1
>> Csmith, 94, checksum = 54C8414D, checksum = 54C8414D,  * Seed:      1347653015, 183626, 21:32:12, 21:32:16, 21:32:12, 21:32:14, 21:32:14, 21:32:16, 21:32:14, 21:32:15, 21:32:15, 21:32:15, 21:32:16, 21:32:16, 1
