>> Tool, Iteration, Result GCC O2, Result CLANG O2, SEED, File-Size, Start, End, Gen-Start, Gen-End, DIFF-Start, DIFF-END, TEST1-Comp-Start, TEST1-RUN-Start, TEST1-RUN-end, TEST2-Comp-Start, TEST2-Comp-end/TEST2-RUN-Start, TEST2-RUN-end, Valid?
>> Csmith, 1, checksum = B1E2709C, checksum = B1E2709C,  * Seed:      3222021241, 70362, 21:31:39, 21:31:41, 21:31:39, 21:31:40, 21:31:40, 21:31:41, 21:31:40, 21:31:41, 21:31:41, 21:31:41, 21:31:41, 21:31:41, 1
>> Csmith, 2, checksum = 4A47E9EC, checksum = 4A47E9EC,  * Seed:      2813560083, 97001, 21:31:41, 21:31:42, 21:31:41, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 21:31:42, 1
>> Csmith, 3, checksum = 9CBA0F5A, checksum = 9CBA0F5A,  * Seed:      2701290575, 142759, 21:31:42, 21:31:45, 21:31:42, 21:31:44, 21:31:44, 21:31:45, 21:31:44, 21:31:44, 21:31:44, 21:31:44, 21:31:45, 21:31:45, 1
>> Csmith, 4, checksum = AA89F522, checksum = AA89F522,  * Seed:      763371711, 75983, 21:31:45, 21:31:47, 21:31:45, 21:31:47, 21:31:47, 21:31:47, 21:31:47, 21:31:47, 21:31:47, 21:31:47, 21:31:47, 21:31:47, 1
>> Csmith, 5, checksum = 8582F409, checksum = 8582F409,  * Seed:      3699720344, 107014, 21:31:47, 21:31:49, 21:31:47, 21:31:48, 21:31:48, 21:31:49, 21:31:48, 21:31:48, 21:31:48, 21:31:48, 21:31:49, 21:31:49, 1
>> Csmith, 6, checksum = 3A4BFC1, checksum = 3A4BFC1,  * Seed:      3827746126, 128788, 21:31:49, 21:31:51, 21:31:49, 21:31:51, 21:31:51, 21:31:51, 21:31:51, 21:31:51, 21:31:51, 21:31:51, 21:31:51, 21:31:51, 1
>> Csmith, 7, checksum = FF355FB1, checksum = FF355FB1,  * Seed:      3841982333, 110993, 21:31:51, 21:31:56, 21:31:51, 21:31:56, 21:31:56, 21:31:56, 21:31:56, 21:31:56, 21:31:56, 21:31:56, 21:31:56, 21:31:56, 1
>> Csmith, 8, checksum = E9F8AD19, checksum = E9F8AD19,  * Seed:      651071938, 231071, 21:31:56, 21:32:02, 21:31:56, 21:32:01, 21:32:01, 21:32:02, 21:32:01, 21:32:02, 21:32:02, 21:32:02, 21:32:02, 21:32:02, 1
>> Csmith, 9, checksum = 6F3BF12E, checksum = 6F3BF12E,  * Seed:      2494913121, 135749, 21:32:02, 21:32:06, 21:32:02, 21:32:05, 21:32:05, 21:32:06, 21:32:05, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 1
>> Csmith, 10, checksum = 0, checksum = 0,  * Seed:      4272774889, 2223, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 1
>> Csmith, 11, checksum = E168D193, checksum = E168D193,  * Seed:      849163854, 2381, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 21:32:06, 1
>> Csmith, 12, checksum = 82DA17E8, checksum = 82DA17E8,  * Seed:      1500197583, 255268, 21:32:06, 21:32:10, 21:32:06, 21:32:09, 21:32:09, 21:32:10, 21:32:09, 21:32:10, 21:32:10, 21:32:10, 21:32:10, 21:32:10, 1
>> Csmith, 13, checksum = A4C42F53, checksum = A4C42F53,  * Seed:      4232714323, 143079, 21:32:10, 21:32:13, 21:32:10, 21:32:12, 21:32:12, 21:32:13, 21:32:12, 21:32:12, 21:32:12, 21:32:12, 21:32:13, 21:32:13, 1
>> Csmith, 14, checksum = 0, checksum = 0,  * Seed:      3227375099, 2217, 21:32:13, 21:32:13, 21:32:13, 21:32:13, 21:32:13, 21:32:13, 21:32:13, 21:32:13, 21:32:13, 21:32:13, 21:32:13, 21:32:13, 1
>> Csmith, 15, , ,  * Seed:      3780683111, 136228, 21:32:13, 21:33:08, 21:32:13, 21:32:17, 21:32:17, 21:33:08, 21:32:17, 21:32:17, 21:33:08, 21:33:08, 21:33:08, 21:33:08, 0
>> Csmith, 16, checksum = DB864579, checksum = DB864579,  * Seed:      151890782, 188595, 21:33:08, 21:33:13, 21:33:08, 21:33:12, 21:33:12, 21:33:13, 21:33:12, 21:33:12, 21:33:12, 21:33:12, 21:33:13, 21:33:13, 1
>> Csmith, 17, checksum = D5DE39C3, checksum = D5DE39C3,  * Seed:      696908290, 107176, 21:33:13, 21:33:15, 21:33:13, 21:33:15, 21:33:15, 21:33:15, 21:33:15, 21:33:15, 21:33:15, 21:33:15, 21:33:15, 21:33:15, 1
>> Csmith, 18, checksum = 7CE92852, checksum = 7CE92852,  * Seed:      1749839031, 260932, 21:33:15, 21:33:26, 21:33:15, 21:33:23, 21:33:23, 21:33:26, 21:33:23, 21:33:24, 21:33:24, 21:33:24, 21:33:26, 21:33:26, 1
>> Csmith, 19, checksum = 73596F00, checksum = 73596F00,  * Seed:      690272911, 128964, 21:33:26, 21:33:29, 21:33:26, 21:33:29, 21:33:29, 21:33:29, 21:33:29, 21:33:29, 21:33:29, 21:33:29, 21:33:29, 21:33:29, 1
>> Csmith, 20, checksum = B07C6236, checksum = B07C6236,  * Seed:      571657253, 108622, 21:33:29, 21:33:31, 21:33:29, 21:33:31, 21:33:31, 21:33:31, 21:33:31, 21:33:31, 21:33:31, 21:33:31, 21:33:31, 21:33:31, 1
>> Csmith, 21, checksum = F52944FB, checksum = F52944FB,  * Seed:      2750632408, 89173, 21:33:31, 21:33:33, 21:33:31, 21:33:32, 21:33:32, 21:33:33, 21:33:32, 21:33:32, 21:33:32, 21:33:32, 21:33:33, 21:33:33, 1
>> Csmith, 22, checksum = 412BCC4, checksum = 412BCC4,  * Seed:      2978928630, 378555, 21:33:33, 21:33:43, 21:33:33, 21:33:40, 21:33:40, 21:33:43, 21:33:40, 21:33:41, 21:33:41, 21:33:41, 21:33:43, 21:33:43, 1
>> Csmith, 23, checksum = 2C4A7CE5, checksum = 2C4A7CE5,  * Seed:      3308011193, 54557, 21:33:43, 21:33:44, 21:33:43, 21:33:44, 21:33:44, 21:33:44, 21:33:44, 21:33:44, 21:33:44, 21:33:44, 21:33:44, 21:33:44, 1
>> Csmith, 24, checksum = AC61BFB1, checksum = AC61BFB1,  * Seed:      3161366149, 5324, 21:33:44, 21:33:45, 21:33:44, 21:33:44, 21:33:44, 21:33:45, 21:33:44, 21:33:44, 21:33:44, 21:33:44, 21:33:45, 21:33:45, 1
>> Csmith, 25, checksum = 2163C5FA, checksum = 2163C5FA,  * Seed:      3895617928, 3196, 21:33:45, 21:33:45, 21:33:45, 21:33:45, 21:33:45, 21:33:45, 21:33:45, 21:33:45, 21:33:45, 21:33:45, 21:33:45, 21:33:45, 1
>> Csmith, 26, checksum = 23E64711, checksum = 23E64711,  * Seed:      237460653, 220958, 21:33:45, 21:33:50, 21:33:45, 21:33:49, 21:33:49, 21:33:50, 21:33:49, 21:33:49, 21:33:49, 21:33:49, 21:33:50, 21:33:50, 1
>> Csmith, 27, checksum = 8F978D60, checksum = 8F978D60,  * Seed:      3387068571, 214650, 21:33:50, 21:33:55, 21:33:50, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 1
>> Csmith, 28, checksum = 57015FD8, checksum = 57015FD8,  * Seed:      1496247449, 3483, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 21:33:55, 1
>> Csmith, 29, , ,  * Seed:      2179871267, 169394, 21:33:55, 21:34:47, 21:33:55, 21:33:57, 21:33:57, 21:34:47, 21:33:57, 21:33:57, 21:34:47, 21:34:47, 21:34:47, 21:34:47, 0
>> Csmith, 30, checksum = BA12BDEF, checksum = BA12BDEF,  * Seed:      1807120478, 5229, 21:34:47, 21:34:47, 21:34:47, 21:34:47, 21:34:47, 21:34:47, 21:34:47, 21:34:47, 21:34:47, 21:34:47, 21:34:47, 21:34:47, 1
>> Csmith, 31, checksum = 73514F40, checksum = 73514F40,  * Seed:      2507592719, 315448, 21:34:47, 21:34:56, 21:34:47, 21:34:54, 21:34:54, 21:34:56, 21:34:54, 21:34:55, 21:34:55, 21:34:55, 21:34:56, 21:34:56, 1
>> Csmith, 32, checksum = 7E1BA7A2, checksum = 7E1BA7A2,  * Seed:      4063284653, 115870, 21:34:56, 21:34:58, 21:34:56, 21:34:57, 21:34:57, 21:34:58, 21:34:57, 21:34:57, 21:34:57, 21:34:57, 21:34:58, 21:34:58, 1
>> Csmith, 33, checksum = 8FEB7B7A, checksum = 8FEB7B7A,  * Seed:      4162181548, 303266, 21:34:58, 21:35:02, 21:34:58, 21:35:01, 21:35:01, 21:35:02, 21:35:01, 21:35:01, 21:35:01, 21:35:01, 21:35:02, 21:35:02, 1
>> Csmith, 34, checksum = D7EFCEA0, checksum = D7EFCEA0,  * Seed:      707301573, 111797, 21:35:02, 21:35:04, 21:35:02, 21:35:04, 21:35:04, 21:35:04, 21:35:04, 21:35:04, 21:35:04, 21:35:04, 21:35:04, 21:35:04, 1
>> Csmith, 35, checksum = A90CB4F0, checksum = A90CB4F0,  * Seed:      2163390692, 33065, 21:35:04, 21:35:05, 21:35:04, 21:35:04, 21:35:04, 21:35:05, 21:35:04, 21:35:04, 21:35:04, 21:35:04, 21:35:05, 21:35:05, 1
>> Csmith, 36, checksum = EEE3A5C, checksum = EEE3A5C,  * Seed:      3682642157, 79467, 21:35:05, 21:35:06, 21:35:05, 21:35:05, 21:35:05, 21:35:06, 21:35:05, 21:35:06, 21:35:06, 21:35:06, 21:35:06, 21:35:06, 1
>> Csmith, 37, checksum = 1458A90A, checksum = 1458A90A,  * Seed:      2962212331, 119754, 21:35:06, 21:35:08, 21:35:06, 21:35:07, 21:35:07, 21:35:08, 21:35:07, 21:35:08, 21:35:08, 21:35:08, 21:35:08, 21:35:08, 1
>> Csmith, 38, checksum = A800626, checksum = A800626,  * Seed:      1348815041, 88805, 21:35:08, 21:35:10, 21:35:08, 21:35:09, 21:35:09, 21:35:10, 21:35:09, 21:35:10, 21:35:10, 21:35:10, 21:35:10, 21:35:10, 1
>> Csmith, 39, checksum = E4206F3C, checksum = E4206F3C,  * Seed:      2533318279, 244316, 21:35:10, 21:35:18, 21:35:10, 21:35:17, 21:35:17, 21:35:18, 21:35:17, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 1
>> Csmith, 40, checksum = 9F7EB4D3, checksum = 9F7EB4D3,  * Seed:      1493200846, 4499, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 21:35:18, 1
>> Csmith, 41, checksum = 88BD96BE, checksum = 88BD96BE,  * Seed:      2190455899, 86326, 21:35:18, 21:35:20, 21:35:18, 21:35:19, 21:35:19, 21:35:20, 21:35:19, 21:35:19, 21:35:19, 21:35:19, 21:35:20, 21:35:20, 1
>> Csmith, 42, checksum = 984DD56C, checksum = 984DD56C,  * Seed:      1421159400, 133275, 21:35:20, 21:35:22, 21:35:20, 21:35:22, 21:35:22, 21:35:22, 21:35:22, 21:35:22, 21:35:22, 21:35:22, 21:35:22, 21:35:22, 1
>> Csmith, 43, , ,  * Seed:      1020319645, 193265, 21:35:22, 21:36:15, 21:35:22, 21:35:24, 21:35:24, 21:36:15, 21:35:24, 21:35:25, 21:36:15, 21:36:15, 21:36:15, 21:36:15, 0
>> Csmith, 44, checksum = 825A54D1, checksum = 825A54D1,  * Seed:      3391463413, 203272, 21:36:15, 21:36:18, 21:36:15, 21:36:16, 21:36:16, 21:36:18, 21:36:16, 21:36:17, 21:36:17, 21:36:17, 21:36:18, 21:36:18, 1
>> Csmith, 45, , ,  * Seed:      1232187202, 117592, 21:36:18, 21:37:09, 21:36:18, 21:36:19, 21:36:19, 21:37:09, 21:36:19, 21:36:19, 21:37:09, 21:37:09, 21:37:09, 21:37:09, 0
>> Csmith, 46, , ,  * Seed:      3746310059, 156078, 21:37:09, 21:38:01, 21:37:09, 21:37:10, 21:37:10, 21:38:01, 21:37:10, 21:37:11, 21:38:01, 21:38:01, 21:38:01, 21:38:01, 0
>> Csmith, 47, , ,  * Seed:      277537126, 120086, 21:38:01, 21:38:54, 21:38:01, 21:38:04, 21:38:04, 21:38:54, 21:38:04, 21:38:04, 21:38:54, 21:38:54, 21:38:54, 21:38:54, 0
>> Csmith, 48, checksum = 71C27855, checksum = 71C27855,  * Seed:      1145938458, 115241, 21:38:54, 21:38:56, 21:38:54, 21:38:55, 21:38:55, 21:38:56, 21:38:55, 21:38:55, 21:38:55, 21:38:55, 21:38:56, 21:38:56, 1
>> Csmith, 49, checksum = D84C14CD, checksum = D84C14CD,  * Seed:      901066271, 94530, 21:38:56, 21:38:58, 21:38:56, 21:38:57, 21:38:57, 21:38:58, 21:38:57, 21:38:57, 21:38:57, 21:38:57, 21:38:58, 21:38:58, 1
>> Csmith, 50, checksum = 8CEE8B64, checksum = 8CEE8B64,  * Seed:      2289140326, 230818, 21:38:58, 21:39:06, 21:38:58, 21:39:05, 21:39:05, 21:39:06, 21:39:05, 21:39:05, 21:39:05, 21:39:05, 21:39:06, 21:39:06, 1
>> Csmith, 51, checksum = 89C0474F, checksum = 89C0474F,  * Seed:      2530933582, 3721, 21:39:06, 21:39:06, 21:39:06, 21:39:06, 21:39:06, 21:39:06, 21:39:06, 21:39:06, 21:39:06, 21:39:06, 21:39:06, 21:39:06, 1
>> Csmith, 52, checksum = 69D6CF4E, checksum = 69D6CF4E,  * Seed:      3202165882, 192042, 21:39:06, 21:39:11, 21:39:06, 21:39:10, 21:39:10, 21:39:11, 21:39:10, 21:39:10, 21:39:10, 21:39:10, 21:39:11, 21:39:11, 1
>> Csmith, 53, checksum = 3CA6F50C, checksum = 3CA6F50C,  * Seed:      280207968, 115139, 21:39:11, 21:39:14, 21:39:11, 21:39:13, 21:39:13, 21:39:14, 21:39:13, 21:39:13, 21:39:13, 21:39:13, 21:39:14, 21:39:14, 1
>> Csmith, 54, checksum = 268DAAAE, checksum = 268DAAAE,  * Seed:      3707519621, 266691, 21:39:14, 21:39:21, 21:39:14, 21:39:19, 21:39:19, 21:39:21, 21:39:19, 21:39:20, 21:39:20, 21:39:20, 21:39:21, 21:39:21, 1
>> Csmith, 55, , ,  * Seed:      4164106398, 88904, 21:39:21, 21:40:14, 21:39:21, 21:39:23, 21:39:23, 21:40:14, 21:39:23, 21:39:23, 21:40:14, 21:40:14, 21:40:14, 21:40:14, 0
>> Csmith, 56, checksum = 4FBAAB37, checksum = 4FBAAB37,  * Seed:      2687950040, 128279, 21:40:14, 21:40:16, 21:40:14, 21:40:16, 21:40:16, 21:40:16, 21:40:16, 21:40:16, 21:40:16, 21:40:16, 21:40:16, 21:40:16, 1
>> Csmith, 57, checksum = A85E758, checksum = A85E758,  * Seed:      1892276451, 145745, 21:40:16, 21:40:20, 21:40:16, 21:40:20, 21:40:20, 21:40:20, 21:40:20, 21:40:20, 21:40:20, 21:40:20, 21:40:20, 21:40:20, 1
>> Csmith, 58, checksum = 722996B4, checksum = 722996B4,  * Seed:      1146188151, 195014, 21:40:20, 21:40:27, 21:40:20, 21:40:26, 21:40:26, 21:40:27, 21:40:26, 21:40:27, 21:40:27, 21:40:27, 21:40:27, 21:40:27, 1
>> Csmith, 59, checksum = 1F2774ED, checksum = 1F2774ED,  * Seed:      3874635278, 64402, 21:40:27, 21:40:28, 21:40:27, 21:40:28, 21:40:28, 21:40:28, 21:40:28, 21:40:28, 21:40:28, 21:40:28, 21:40:28, 21:40:28, 1
>> Csmith, 60, checksum = BEA85E76, checksum = BEA85E76,  * Seed:      3393310252, 157245, 21:40:28, 21:40:31, 21:40:28, 21:40:30, 21:40:30, 21:40:31, 21:40:30, 21:40:30, 21:40:30, 21:40:30, 21:40:31, 21:40:31, 1
>> Csmith, 61, checksum = 318D6F91, checksum = 318D6F91,  * Seed:      4181565836, 96029, 21:40:31, 21:40:33, 21:40:31, 21:40:32, 21:40:32, 21:40:33, 21:40:32, 21:40:32, 21:40:32, 21:40:32, 21:40:33, 21:40:33, 1
>> Csmith, 62, checksum = 44731F08, checksum = 44731F08,  * Seed:      4056874906, 136685, 21:40:33, 21:40:35, 21:40:33, 21:40:34, 21:40:34, 21:40:35, 21:40:34, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 1
>> Csmith, 63, checksum = E9243E03, checksum = E9243E03,  * Seed:      2685480527, 2383, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 21:40:35, 1
>> Csmith, 64, checksum = 99137A12, checksum = 99137A12,  * Seed:      3338704748, 94741, 21:40:35, 21:40:37, 21:40:35, 21:40:36, 21:40:36, 21:40:37, 21:40:36, 21:40:37, 21:40:37, 21:40:37, 21:40:37, 21:40:37, 1
>> Csmith, 65, checksum = 9E0098B, checksum = 9E0098B,  * Seed:      3531885823, 62136, 21:40:37, 21:40:38, 21:40:37, 21:40:38, 21:40:38, 21:40:38, 21:40:38, 21:40:38, 21:40:38, 21:40:38, 21:40:38, 21:40:38, 1
>> Csmith, 66, checksum = B724755D, checksum = B724755D,  * Seed:      2766635232, 113587, 21:40:38, 21:40:41, 21:40:38, 21:40:40, 21:40:40, 21:40:41, 21:40:40, 21:40:40, 21:40:40, 21:40:40, 21:40:41, 21:40:41, 1
>> Csmith, 67, checksum = 3E62DF87, checksum = 3E62DF87,  * Seed:      2218828237, 121470, 21:40:41, 21:40:42, 21:40:41, 21:40:42, 21:40:42, 21:40:42, 21:40:42, 21:40:42, 21:40:42, 21:40:42, 21:40:42, 21:40:42, 1
>> Csmith, 68, checksum = 2B23E20D, checksum = 2B23E20D,  * Seed:      2838741600, 94998, 21:40:42, 21:40:43, 21:40:42, 21:40:43, 21:40:43, 21:40:43, 21:40:43, 21:40:43, 21:40:43, 21:40:43, 21:40:43, 21:40:43, 1
>> Csmith, 69, checksum = D32CC883, checksum = D32CC883,  * Seed:      2202133997, 206342, 21:40:43, 21:40:48, 21:40:43, 21:40:47, 21:40:47, 21:40:48, 21:40:47, 21:40:48, 21:40:48, 21:40:48, 21:40:48, 21:40:48, 1
>> Csmith, 70, , ,  * Seed:      3275779565, 187219, 21:40:48, 21:41:40, 21:40:48, 21:40:50, 21:40:50, 21:41:40, 21:40:50, 21:40:50, 21:41:40, 21:41:40, 21:41:40, 21:41:40, 0
>> Csmith, 71, checksum = 445F1078, checksum = 445F1078,  * Seed:      294548557, 70400, 21:41:40, 21:41:42, 21:41:40, 21:41:41, 21:41:41, 21:41:42, 21:41:41, 21:41:41, 21:41:41, 21:41:41, 21:41:42, 21:41:42, 1
>> Csmith, 72, checksum = CB2ED1DE, checksum = CB2ED1DE,  * Seed:      319593936, 73033, 21:41:42, 21:41:43, 21:41:42, 21:41:42, 21:41:42, 21:41:43, 21:41:42, 21:41:42, 21:41:42, 21:41:42, 21:41:43, 21:41:43, 1
>> Csmith, 73, checksum = F77E0A26, checksum = F77E0A26,  * Seed:      3644679768, 352450, 21:41:43, 21:41:53, 21:41:43, 21:41:51, 21:41:51, 21:41:53, 21:41:51, 21:41:52, 21:41:52, 21:41:52, 21:41:53, 21:41:53, 1
>> Csmith, 74, , ,  * Seed:      3811071434, 75413, 21:41:53, 21:42:44, 21:41:53, 21:41:54, 21:41:54, 21:42:44, 21:41:54, 21:41:54, 21:42:44, 21:42:44, 21:42:44, 21:42:44, 0
>> Csmith, 75, checksum = 9800ACF5, checksum = 9800ACF5,  * Seed:      2819004320, 201893, 21:42:44, 21:42:47, 21:42:44, 21:42:46, 21:42:46, 21:42:47, 21:42:46, 21:42:47, 21:42:47, 21:42:47, 21:42:47, 21:42:47, 1
>> Csmith, 76, checksum = 4ADC728D, checksum = 4ADC728D,  * Seed:      3836670297, 355849, 21:42:47, 21:42:57, 21:42:47, 21:42:55, 21:42:55, 21:42:57, 21:42:55, 21:42:56, 21:42:56, 21:42:56, 21:42:57, 21:42:57, 1
>> Csmith, 77, , ,  * Seed:      2032778150, 372197, 21:42:57, 21:43:54, 21:42:57, 21:43:03, 21:43:03, 21:43:54, 21:43:03, 21:43:04, 21:43:54, 21:43:54, 21:43:54, 21:43:54, 0
>> Csmith, 78, checksum = 703C7384, checksum = 703C7384,  * Seed:      2943739186, 134894, 21:43:54, 21:43:56, 21:43:54, 21:43:56, 21:43:56, 21:43:56, 21:43:56, 21:43:56, 21:43:56, 21:43:56, 21:43:56, 21:43:56, 1
>> Csmith, 79, checksum = A4FAB4FC, checksum = A4FAB4FC,  * Seed:      1074760595, 2914, 21:43:56, 21:43:57, 21:43:56, 21:43:56, 21:43:56, 21:43:57, 21:43:56, 21:43:56, 21:43:56, 21:43:56, 21:43:57, 21:43:57, 1
>> Csmith, 80, checksum = 6305B552, checksum = 6305B552,  * Seed:      1735685837, 123969, 21:43:57, 21:44:00, 21:43:57, 21:43:59, 21:43:59, 21:44:00, 21:43:59, 21:43:59, 21:43:59, 21:43:59, 21:44:00, 21:44:00, 1
>> Csmith, 81, checksum = EE7A9766, checksum = EE7A9766,  * Seed:      2522822784, 113317, 21:44:00, 21:44:03, 21:44:00, 21:44:02, 21:44:02, 21:44:03, 21:44:02, 21:44:03, 21:44:03, 21:44:03, 21:44:03, 21:44:03, 1
>> Csmith, 82, checksum = AA1ED20D, checksum = AA1ED20D,  * Seed:      174484017, 130459, 21:44:03, 21:44:05, 21:44:03, 21:44:04, 21:44:04, 21:44:05, 21:44:04, 21:44:04, 21:44:04, 21:44:04, 21:44:05, 21:44:05, 1
