>> Tool, Iteration, Result GCC O2, Result CLANG O2, SEED, File-Size, Start, End, Gen-Start, Gen-End, DIFF-Start, DIFF-END, TEST1-Comp-Start, TEST1-RUN-Start, TEST1-RUN-end, TEST2-Comp-Start, TEST2-Comp-end/TEST2-RUN-Start, TEST2-RUN-end, Valid?
>> Csmith, 1, checksum = C0A64C46, checksum = C0A64C46,  * Seed:      1587573646, 75045, 18:00:01, 18:00:03, 18:00:01, 18:00:03, 18:00:03, 18:00:03, 18:00:03, 18:00:03, 18:00:03, 18:00:03, 18:00:03, 18:00:03, 1
>> Csmith, 2, , ,  * Seed:      2646239343, 99661, 18:00:03, 18:00:55, 18:00:03, 18:00:05, 18:00:05, 18:00:55, 18:00:05, 18:00:05, 18:00:55, 18:00:55, 18:00:55, 18:00:55, 0
>> Csmith, 3, checksum = 1CCBC969, checksum = 1CCBC969,  * Seed:      3282002769, 4282, 18:00:55, 18:00:55, 18:00:55, 18:00:55, 18:00:55, 18:00:55, 18:00:55, 18:00:55, 18:00:55, 18:00:55, 18:00:55, 18:00:55, 1
>> Csmith, 4, checksum = B3A3FFEC, checksum = B3A3FFEC,  * Seed:      4257337551, 178130, 18:00:55, 18:01:02, 18:00:55, 18:01:01, 18:01:01, 18:01:02, 18:01:01, 18:01:02, 18:01:02, 18:01:02, 18:01:02, 18:01:02, 1
>> Csmith, 5, checksum = 1B53C92B, checksum = 1B53C92B,  * Seed:      3301038724, 186876, 18:01:02, 18:01:06, 18:01:02, 18:01:05, 18:01:05, 18:01:06, 18:01:05, 18:01:05, 18:01:05, 18:01:05, 18:01:06, 18:01:06, 1
>> Csmith, 6, checksum = 5304B957, checksum = 5304B957,  * Seed:      795997720, 321614, 18:01:06, 18:01:15, 18:01:06, 18:01:14, 18:01:14, 18:01:15, 18:01:14, 18:01:14, 18:01:14, 18:01:14, 18:01:15, 18:01:15, 1
>> Csmith, 7, checksum = 42D31825, checksum = 42D31825,  * Seed:      4001742208, 245105, 18:01:15, 18:01:22, 18:01:15, 18:01:21, 18:01:21, 18:01:22, 18:01:21, 18:01:22, 18:01:22, 18:01:22, 18:01:22, 18:01:22, 1
>> Csmith, 8, checksum = D7D07A32, checksum = D7D07A32,  * Seed:      3690617381, 77323, 18:01:22, 18:01:24, 18:01:22, 18:01:23, 18:01:23, 18:01:24, 18:01:23, 18:01:24, 18:01:24, 18:01:24, 18:01:24, 18:01:24, 1
>> Csmith, 9, checksum = 36E0F72D, checksum = 36E0F72D,  * Seed:      3459458089, 176834, 18:01:24, 18:01:32, 18:01:24, 18:01:31, 18:01:31, 18:01:32, 18:01:31, 18:01:31, 18:01:31, 18:01:31, 18:01:32, 18:01:32, 1
>> Csmith, 10, checksum = A0D7EC66, checksum = A0D7EC66,  * Seed:      1947367978, 115455, 18:01:32, 18:01:34, 18:01:32, 18:01:34, 18:01:34, 18:01:34, 18:01:34, 18:01:34, 18:01:34, 18:01:34, 18:01:34, 18:01:34, 1
