>> Tool, Iteration, Result GCC O2, Result CLANG O2, SEED, File-Size, Start, End, Gen-Start, Gen-End, DIFF-Start, DIFF-END, TEST1-Comp-Start, TEST1-RUN-Start, TEST1-RUN-end, TEST2-Comp-Start, TEST2-Comp-end/TEST2-RUN-Start, TEST2-RUN-end, Valid?
>> Csmith, 1, checksum = D0E7CE6C, checksum = D0E7CE6C,  * Seed:      2116625636, 3798, 16:57:27, 16:57:27, 16:57:27, 16:57:27, 16:57:27, 16:57:27, 16:57:27, 16:57:27, 16:57:27, 16:57:27, 16:57:27, 16:57:27, 1
>> Csmith, 2, , ,  * Seed:      2919243665, 220127, 16:57:27, 16:59:30, 16:57:27, 16:57:30, 16:57:30, 16:59:30, 16:57:30, 16:57:30, 16:59:30, 16:59:30, 16:59:30, 16:59:30, 0
>> Csmith, 3, checksum = C51D6BD6, checksum = C51D6BD6,  * Seed:      2424894195, 198771, 16:59:30, 16:59:34, 16:59:30, 16:59:33, 16:59:33, 16:59:34, 16:59:33, 16:59:33, 16:59:33, 16:59:33, 16:59:34, 16:59:34, 1
>> Csmith, 4, checksum = 34AF9618, checksum = 34AF9618,  * Seed:      3229608619, 62051, 16:59:34, 16:59:36, 16:59:34, 16:59:35, 16:59:35, 16:59:36, 16:59:35, 16:59:36, 16:59:36, 16:59:36, 16:59:36, 16:59:36, 1
>> Csmith, 5, checksum = C25C7B08, checksum = C25C7B08,  * Seed:      1514420480, 105426, 16:59:36, 16:59:38, 16:59:36, 16:59:37, 16:59:37, 16:59:38, 16:59:37, 16:59:37, 16:59:37, 16:59:37, 16:59:38, 16:59:38, 1
>> Csmith, 6, checksum = 52A67AF3, checksum = 52A67AF3,  * Seed:      2109893167, 4315, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 1
>> Csmith, 7, checksum = F68BF6C, checksum = F68BF6C,  * Seed:      2805500527, 5302, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 16:59:38, 1
>> Csmith, 8, checksum = CC03D6C2, checksum = CC03D6C2,  * Seed:      3512172892, 176209, 16:59:38, 16:59:42, 16:59:38, 16:59:41, 16:59:41, 16:59:42, 16:59:41, 16:59:42, 16:59:42, 16:59:42, 16:59:42, 16:59:42, 1
>> Csmith, 9, checksum = 7DD7D60D, checksum = 7DD7D60D,  * Seed:      3655392976, 54723, 16:59:42, 16:59:43, 16:59:42, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 1
>> Csmith, 10, checksum = 0, checksum = 0,  * Seed:      1372696464, 2220, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 16:59:43, 1
>> Csmith, 11, , ,  * Seed:      1919173659, 218695, 16:59:43, 17:01:48, 16:59:43, 16:59:47, 16:59:47, 17:01:48, 16:59:47, 16:59:47, 17:01:48, 17:01:48, 17:01:48, 17:01:48, 0
>> Csmith, 12, checksum = 31A168C8, checksum = 31A168C8,  * Seed:      1279641159, 72557, 17:01:48, 17:01:49, 17:01:48, 17:01:48, 17:01:48, 17:01:49, 17:01:48, 17:01:49, 17:01:49, 17:01:49, 17:01:49, 17:01:49, 1
>> Csmith, 13, checksum = D31F5682, checksum = D31F5682,  * Seed:      1109928581, 242864, 17:01:49, 17:01:54, 17:01:49, 17:01:53, 17:01:53, 17:01:54, 17:01:53, 17:01:53, 17:01:53, 17:01:53, 17:01:54, 17:01:54, 1
>> Csmith, 14, checksum = 107E7107, checksum = 107E7107,  * Seed:      3527228753, 92440, 17:01:54, 17:01:56, 17:01:54, 17:01:56, 17:01:56, 17:01:56, 17:01:56, 17:01:56, 17:01:56, 17:01:56, 17:01:56, 17:01:56, 1
>> Csmith, 15, checksum = B45A8E53, checksum = B45A8E53,  * Seed:      1109405985, 148578, 17:01:56, 17:02:00, 17:01:56, 17:01:59, 17:01:59, 17:02:00, 17:01:59, 17:02:00, 17:02:00, 17:02:00, 17:02:00, 17:02:00, 1
>> Csmith, 16, checksum = C06A2A6A, checksum = C06A2A6A,  * Seed:      51385047, 88141, 17:02:00, 17:02:03, 17:02:00, 17:02:02, 17:02:02, 17:02:03, 17:02:02, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 1
>> Csmith, 17, checksum = 283132EE, checksum = 283132EE,  * Seed:      264934618, 6509, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 17:02:03, 1
>> Csmith, 18, checksum = 9D353779, checksum = 9D353779,  * Seed:      964580905, 137108, 17:02:03, 17:02:06, 17:02:03, 17:02:05, 17:02:05, 17:02:06, 17:02:05, 17:02:06, 17:02:06, 17:02:06, 17:02:06, 17:02:06, 1
>> Csmith, 19, checksum = 2AF914FC, checksum = 2AF914FC,  * Seed:      1466640893, 230050, 17:02:06, 17:02:10, 17:02:06, 17:02:09, 17:02:09, 17:02:10, 17:02:09, 17:02:09, 17:02:09, 17:02:09, 17:02:10, 17:02:10, 1
>> Csmith, 20, , ,  * Seed:      4155346557, 218048, 17:02:10, 17:04:19, 17:02:10, 17:02:18, 17:02:18, 17:04:19, 17:02:18, 17:02:18, 17:04:19, 17:04:19, 17:04:19, 17:04:19, 0
>> Csmith, 21, checksum = EF830B5B, checksum = EF830B5B,  * Seed:      3519101052, 93596, 17:04:19, 17:04:20, 17:04:19, 17:04:19, 17:04:19, 17:04:20, 17:04:19, 17:04:20, 17:04:20, 17:04:20, 17:04:20, 17:04:20, 1
>> Csmith, 22, checksum = 9856C45, checksum = 9856C45,  * Seed:      3034345388, 81253, 17:04:20, 17:04:21, 17:04:20, 17:04:21, 17:04:21, 17:04:21, 17:04:21, 17:04:21, 17:04:21, 17:04:21, 17:04:21, 17:04:21, 1
>> Csmith, 23, checksum = 5CCABBFC, checksum = 5CCABBFC,  * Seed:      3147970015, 173920, 17:04:21, 17:04:24, 17:04:21, 17:04:23, 17:04:23, 17:04:24, 17:04:23, 17:04:24, 17:04:24, 17:04:24, 17:04:24, 17:04:24, 1
>> Csmith, 24, , ,  * Seed:      2920764290, 55530, 17:04:24, 17:06:25, 17:04:24, 17:04:25, 17:04:25, 17:06:25, 17:04:25, 17:04:25, 17:06:25, 17:06:25, 17:06:25, 17:06:25, 0
>> Csmith, 25, checksum = FE4FBBB4, checksum = FE4FBBB4,  * Seed:      1743536041, 6132, 17:06:25, 17:06:26, 17:06:25, 17:06:25, 17:06:25, 17:06:26, 17:06:25, 17:06:26, 17:06:26, 17:06:26, 17:06:26, 17:06:26, 1
>> Csmith, 26, checksum = C0BA860B, checksum = C0BA860B,  * Seed:      2444725333, 240525, 17:06:26, 17:06:30, 17:06:26, 17:06:29, 17:06:29, 17:06:30, 17:06:29, 17:06:29, 17:06:29, 17:06:29, 17:06:30, 17:06:30, 1
>> Csmith, 27, checksum = 18368AF1, checksum = 18368AF1,  * Seed:      2923388341, 81836, 17:06:30, 17:06:31, 17:06:30, 17:06:31, 17:06:31, 17:06:31, 17:06:31, 17:06:31, 17:06:31, 17:06:31, 17:06:31, 17:06:31, 1
>> Csmith, 28, checksum = ABF669C3, checksum = ABF669C3,  * Seed:      2064885294, 103955, 17:06:31, 17:06:33, 17:06:31, 17:06:32, 17:06:32, 17:06:33, 17:06:32, 17:06:32, 17:06:32, 17:06:32, 17:06:33, 17:06:33, 1
>> Csmith, 29, checksum = C6459474, checksum = C6459474,  * Seed:      1687928879, 3870, 17:06:33, 17:06:33, 17:06:33, 17:06:33, 17:06:33, 17:06:33, 17:06:33, 17:06:33, 17:06:33, 17:06:33, 17:06:33, 17:06:33, 1
>> Csmith, 30, checksum = 3B12EE0D, checksum = 3B12EE0D,  * Seed:      2312569727, 184816, 17:06:33, 17:06:36, 17:06:33, 17:06:35, 17:06:35, 17:06:36, 17:06:35, 17:06:35, 17:06:35, 17:06:35, 17:06:36, 17:06:36, 1
>> Csmith, 31, checksum = C88F6A62, checksum = C88F6A62,  * Seed:      3327247269, 122525, 17:06:36, 17:06:38, 17:06:36, 17:06:37, 17:06:37, 17:06:38, 17:06:37, 17:06:38, 17:06:38, 17:06:38, 17:06:38, 17:06:38, 1
>> Csmith, 32, checksum = 43C81AE1, checksum = 43C81AE1,  * Seed:      147431863, 104818, 17:06:38, 17:06:39, 17:06:38, 17:06:39, 17:06:39, 17:06:39, 17:06:39, 17:06:39, 17:06:39, 17:06:39, 17:06:39, 17:06:39, 1
>> Csmith, 33, checksum = C2A6DE33, checksum = C2A6DE33,  * Seed:      3747850228, 293433, 17:06:39, 17:06:48, 17:06:39, 17:06:47, 17:06:47, 17:06:48, 17:06:47, 17:06:48, 17:06:48, 17:06:48, 17:06:48, 17:06:48, 1
>> Csmith, 34, checksum = 5F23CFE1, checksum = 5F23CFE1,  * Seed:      1937927802, 173983, 17:06:48, 17:06:52, 17:06:48, 17:06:51, 17:06:51, 17:06:52, 17:06:51, 17:06:52, 17:06:52, 17:06:52, 17:06:52, 17:06:52, 1
>> Csmith, 35, checksum = F731482, checksum = F731482,  * Seed:      3910642906, 134009, 17:06:52, 17:06:54, 17:06:52, 17:06:54, 17:06:54, 17:06:54, 17:06:54, 17:06:54, 17:06:54, 17:06:54, 17:06:54, 17:06:54, 1
>> Csmith, 36, , ,  * Seed:      1865914547, 88343, 17:06:54, 17:08:56, 17:06:54, 17:06:55, 17:06:55, 17:08:56, 17:06:55, 17:06:56, 17:08:56, 17:08:56, 17:08:56, 17:08:56, 0
>> Csmith, 37, checksum = 2359AD0B, checksum = 2359AD0B,  * Seed:      1867817176, 78886, 17:08:56, 17:08:58, 17:08:56, 17:08:57, 17:08:57, 17:08:58, 17:08:57, 17:08:57, 17:08:57, 17:08:57, 17:08:58, 17:08:58, 1
>> Csmith, 38, checksum = 3E56C3E2, checksum = 3E56C3E2,  * Seed:      3018267156, 170814, 17:08:58, 17:08:59, 17:08:58, 17:08:59, 17:08:59, 17:08:59, 17:08:59, 17:08:59, 17:08:59, 17:08:59, 17:08:59, 17:08:59, 1
