>> Tool, Iteration, Result GCC O2, Result CLANG O2, SEED, File-Size, Start, End, Gen-Start, Gen-End, DIFF-Start, DIFF-END, TEST1-Comp-Start, TEST1-RUN-Start, TEST1-RUN-end, TEST2-Comp-Start, TEST2-Comp-end/TEST2-RUN-Start, TEST2-RUN-end, Valid?
>> Csmith, 1, checksum = D58417EC, checksum = D58417EC,  * Seed:      224848046, 252030, 19:39:37, 19:39:40, 19:39:37, 19:39:39, 19:39:39, 19:39:40, 19:39:39, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 1
>> Csmith, 2, checksum = 3D057F39, checksum = 3D057F39,  * Seed:      1223907528, 2280, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 19:39:40, 1
>> Csmith, 3, , ,  * Seed:      1816207779, 74525, 19:39:40, 19:41:42, 19:39:40, 19:39:41, 19:39:41, 19:41:42, 19:39:41, 19:39:41, 19:41:42, 19:41:42, 19:41:42, 19:41:42, 0
>> Csmith, 4, , ,  * Seed:      206625290, 143646, 19:41:42, 19:43:44, 19:41:42, 19:41:44, 19:41:44, 19:43:44, 19:41:44, 19:41:44, 19:43:44, 19:43:44, 19:43:44, 19:43:44, 0
>> Csmith, 5, checksum = 3BD82BFC, checksum = 3BD82BFC,  * Seed:      3304908973, 147657, 19:43:44, 19:43:47, 19:43:44, 19:43:46, 19:43:46, 19:43:47, 19:43:46, 19:43:47, 19:43:47, 19:43:47, 19:43:47, 19:43:47, 1
>> Csmith, 6, checksum = 62AE436E, checksum = 62AE436E,  * Seed:      3028635221, 58304, 19:43:47, 19:43:48, 19:43:47, 19:43:48, 19:43:48, 19:43:48, 19:43:48, 19:43:48, 19:43:48, 19:43:48, 19:43:48, 19:43:48, 1
>> Csmith, 7, checksum = 886943E9, checksum = 886943E9,  * Seed:      1930973137, 196827, 19:43:48, 19:43:52, 19:43:48, 19:43:51, 19:43:51, 19:43:52, 19:43:51, 19:43:52, 19:43:52, 19:43:52, 19:43:52, 19:43:52, 1
>> Csmith, 8, , ,  * Seed:      1908068011, 161993, 19:43:52, 19:45:55, 19:43:52, 19:43:54, 19:43:54, 19:45:55, 19:43:54, 19:43:54, 19:45:55, 19:45:55, 19:45:55, 19:45:55, 0
>> Csmith, 9, checksum = 53918E2E, checksum = 53918E2E,  * Seed:      3235393857, 144866, 19:45:55, 19:45:57, 19:45:55, 19:45:56, 19:45:56, 19:45:57, 19:45:56, 19:45:56, 19:45:56, 19:45:56, 19:45:57, 19:45:57, 1
>> Csmith, 10, checksum = 7E9FACE1, checksum = 7E9FACE1,  * Seed:      601749004, 222437, 19:45:57, 19:46:05, 19:45:57, 19:46:04, 19:46:04, 19:46:05, 19:46:04, 19:46:04, 19:46:04, 19:46:04, 19:46:05, 19:46:05, 1
