>> Tool, Iteration, Result GCC O2, Result CLANG O2, SEED, File-Size, Start, End, Gen-Start, Gen-End, DIFF-Start, DIFF-END, TEST1-Comp-Start, TEST1-RUN-Start, TEST1-RUN-end, TEST2-Comp-Start, TEST2-Comp-end/TEST2-RUN-Start, TEST2-RUN-end, Valid?
>> Csmith, 19244, , ,  * Seed:      2506821192, 84789, 16:56:43, 16:57:34, 16:56:43, 16:56:44, 16:56:44, 16:57:34, 16:56:44, 16:56:44, 16:57:34, 16:57:34, 16:57:34, 16:57:34, 0
>> Csmith, 19245, checksum = F019601C, checksum = F019601C,  * Seed:      1034210181, 171250, 16:57:34, 16:57:38, 16:57:34, 16:57:38, 16:57:38, 16:57:38, 16:57:38, 16:57:38, 16:57:38, 16:57:38, 16:57:38, 16:57:38, 1
>> Csmith, 19246, checksum = 7EB8CC30, checksum = 7EB8CC30,  * Seed:      728564616, 57771, 16:57:38, 16:57:40, 16:57:38, 16:57:39, 16:57:39, 16:57:40, 16:57:39, 16:57:40, 16:57:40, 16:57:40, 16:57:40, 16:57:40, 1
>> Csmith, 19247, checksum = 82CEAEC1, checksum = 82CEAEC1,  * Seed:      794510051, 232803, 16:57:40, 16:57:43, 16:57:40, 16:57:42, 16:57:42, 16:57:43, 16:57:42, 16:57:43, 16:57:43, 16:57:43, 16:57:43, 16:57:43, 1
>> Csmith, 19248, checksum = 383A6E18, checksum = 383A6E18,  * Seed:      2634970275, 97325, 16:57:43, 16:57:46, 16:57:43, 16:57:45, 16:57:45, 16:57:46, 16:57:45, 16:57:45, 16:57:45, 16:57:45, 16:57:46, 16:57:46, 1
>> Csmith, 19249, checksum = 6BA3773E, checksum = 6BA3773E,  * Seed:      943735378, 120840, 16:57:46, 16:57:49, 16:57:46, 16:57:48, 16:57:48, 16:57:49, 16:57:48, 16:57:48, 16:57:48, 16:57:48, 16:57:49, 16:57:49, 1
>> Csmith, 19250, checksum = 61BFBE0, checksum = 61BFBE0,  * Seed:      1439576621, 94885, 16:57:49, 16:57:51, 16:57:49, 16:57:50, 16:57:50, 16:57:51, 16:57:50, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 1
>> Csmith, 19251, checksum = EAA8F29E, checksum = EAA8F29E,  * Seed:      3876268582, 3818, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 16:57:51, 1
>> Csmith, 19252, , ,  * Seed:      185805918, 128158, 16:57:51, 16:58:46, 16:57:51, 16:57:55, 16:57:55, 16:58:46, 16:57:55, 16:57:56, 16:58:46, 16:58:46, 16:58:46, 16:58:46, 0
>> Csmith, 19253, checksum = 6975CA35, checksum = 6975CA35,  * Seed:      1523526331, 130860, 16:58:46, 16:58:49, 16:58:46, 16:58:48, 16:58:48, 16:58:49, 16:58:48, 16:58:48, 16:58:48, 16:58:48, 16:58:49, 16:58:49, 1
>> Csmith, 19254, checksum = A075AF05, checksum = A075AF05,  * Seed:      1689282038, 31470, 16:58:49, 16:58:49, 16:58:49, 16:58:49, 16:58:49, 16:58:49, 16:58:49, 16:58:49, 16:58:49, 16:58:49, 16:58:49, 16:58:49, 1
>> Csmith, 19255, checksum = 5E5BAD37, checksum = 5E5BAD37,  * Seed:      2996510486, 269012, 16:58:49, 16:58:54, 16:58:49, 16:58:53, 16:58:53, 16:58:54, 16:58:53, 16:58:53, 16:58:53, 16:58:53, 16:58:54, 16:58:54, 1
>> Csmith, 19256, checksum = 211FA21F, checksum = 211FA21F,  * Seed:      3065965247, 84267, 16:58:54, 16:58:55, 16:58:54, 16:58:54, 16:58:54, 16:58:55, 16:58:54, 16:58:54, 16:58:54, 16:58:54, 16:58:55, 16:58:55, 1
>> Csmith, 19257, checksum = AA12B7A, checksum = AA12B7A,  * Seed:      1739976721, 141635, 16:58:55, 16:58:57, 16:58:55, 16:58:57, 16:58:57, 16:58:57, 16:58:57, 16:58:57, 16:58:57, 16:58:57, 16:58:57, 16:58:57, 1
>> Csmith, 19258, checksum = B5374B1E, checksum = B5374B1E,  * Seed:      1599742196, 37597, 16:58:57, 16:58:58, 16:58:57, 16:58:58, 16:58:58, 16:58:58, 16:58:58, 16:58:58, 16:58:58, 16:58:58, 16:58:58, 16:58:58, 1
>> Csmith, 19259, checksum = 9F484D81, checksum = 9F484D81,  * Seed:      659135164, 93547, 16:58:58, 16:58:59, 16:58:58, 16:58:59, 16:58:59, 16:58:59, 16:58:59, 16:58:59, 16:58:59, 16:58:59, 16:58:59, 16:58:59, 1
>> Csmith, 19260, checksum = 0, checksum = 0,  * Seed:      3247562152, 2221, 16:58:59, 16:59:00, 16:58:59, 16:58:59, 16:58:59, 16:59:00, 16:58:59, 16:58:59, 16:58:59, 16:58:59, 16:59:00, 16:59:00, 1
>> Csmith, 19261, checksum = 8792C69D, checksum = 8792C69D,  * Seed:      3803730799, 352413, 16:59:00, 16:59:11, 16:59:00, 16:59:09, 16:59:09, 16:59:11, 16:59:09, 16:59:10, 16:59:10, 16:59:10, 16:59:10, 16:59:11, 1
>> Csmith, 19262, checksum = 17726A2D, checksum = 17726A2D,  * Seed:      2405890187, 292628, 16:59:11, 16:59:16, 16:59:11, 16:59:15, 16:59:15, 16:59:16, 16:59:15, 16:59:15, 16:59:15, 16:59:15, 16:59:16, 16:59:16, 1
>> Csmith, 19263, checksum = 74EB0800, checksum = 74EB0800,  * Seed:      918151456, 5776, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 1
>> Csmith, 19264, checksum = 0, checksum = 0,  * Seed:      1612255768, 2647, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 16:59:16, 1
